YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
200106,1116751,5250842,1,,"","KIMBERLING CITY",36.6,-93.43333,,
200106,1116752,5250843,1,,"","HIGHLANDVILLE",36.93333,-93.28333,,
200106,1116753,5250844,1,,"","CENTRAL PORTION",,,,
200106,1116754,5250845,1,4,"SE","OZARK",36.98333,-93.16667,,
200105,1115595,5248632,1,8,"S","OKLAHOMA CITY",34.83333,-98.85,,
200105,1115595,5248633,1,3,"SW","MOORE",34.71667,-98.8,,
200105,1115595,5248634,1,,"","CYRIL",,,,
200105,1115589,5249013,1,3,"N","MUSTANG",35.43333,-97.71667,,
200105,1115589,5249014,1,4,"ENE","VANOSS",34.78333,-96.8,,
200105,1115589,5249015,1,,"","POCASSET",35.2,-97.93333,,
200105,1115589,5249016,1,,"","BYNG",34.86667,-96.65,,
200105,1115589,5249017,1,6,"E","KONAWA",34.96667,-96.65,,
200105,1115121,5246570,1,4,"N","BRISTOW",35.88333,-96.38333,,
200105,1115121,5246571,1,6,"N","SLICK",35.86667,-96.26667,,
200105,1115121,5246572,1,,"","BRISTOW",35.83333,-96.38333,,
200105,1115121,5246573,1,3,"N","BEGGS",35.78333,-96.06667,,
200105,1115121,5246574,1,,"","WILBURTON",34.91667,-95.31667,,
200105,1115121,5246575,1,,"","HODGEN",34.83333,-94.61667,,
200105,1115121,5246576,1,3,"ENE","PAWNEE",36.35,-96.75,,
200105,1115121,5246577,1,,"","HALLETT",36.23333,-96.56667,,
200105,1115121,5246578,1,,"","PANOLA",34.91667,-95.21667,,
200105,1115121,5246579,1,,"","VIVIAN",35.28333,-95.71667,,
200105,1115121,5246580,1,5,"SE","OKFUSKEE",35.55,-96.16667,,
200105,1115121,5246581,1,5,"SE","OKFUSKEE",35.55,-96.16667,,
200106,1115361,5246706,1,2,"W","LAMONI",40.61667,-93.96667,,
200106,1115405,5246125,1,,"","PRETTY PRAIRIE",37.78333,-98.01667,,
200106,1115405,5246126,1,1,"W","SPIVEY",37.45,-98.18333,,
200106,1115365,5246824,1,2,"NW","BANCROFT",43.3,-94.25,,
200106,1115375,5246993,1,,"","AMARILLO",35.2,-101.81667,,
200106,1115375,5246994,1,,"","AMARILLO",35.2,-101.81667,,
200106,1115375,5246995,1,,"","AMARILLO",35.2,-101.81667,,
200106,1115375,5246996,1,,"","AMARILLO",35.2,-101.81667,,
200106,1115375,5246997,1,,"","AMARILLO",35.2,-101.81667,,
200106,1115417,5246998,1,,"","COUNTYWIDE",33.05,-81.95,,
200105,1115885,5249469,1,4,"E","WAYNESBORO",35.31667,-87.7,,
200105,1115660,5249470,1,,"","FAIRFAX",41.73333,-92.3,,
200105,1115660,5249471,1,,"","CEDAR RAPIDS",42.66667,-91.2,,
200105,1115849,5249472,1,,"","MONTICELLO",33.63333,-91.8,,
200105,1113638,5242144,1,,"","DES MOINES ARPT",41.58333,-93.01667,,
200105,1113638,5242145,1,,"","SULLY",41.58333,-93.71667,,
200105,1113638,5242146,1,,"","SULLY",41.48333,-93.68333,,
200105,1113638,5242147,1,3,"W","WINTERSET",41.61667,-92.88333,,
200105,1113638,5242148,1,1,"N","INDIANOLA",41.48333,-93.86667,,
200105,1113638,5242149,1,1,"SW","WINTERSET",41.6,-93.23333,,
200105,1113638,5242150,1,3,"SW","OSKALOOSA",41.78333,-92.36667,,
200105,1113638,5242151,1,2,"SW","BEVINGTON",41.48333,-93.76667,,
200105,1113639,5242302,1,,"","GOWRIE",42.28333,-94.3,,
200105,1113636,5242052,1,,"","GRISWOLD",41.23333,-95.15,,
200105,1113637,5242053,1,,"","POCAHONTAS",42.73333,-94.66667,,
200105,1113638,5242054,1,,"","BUCKEYE",42.6,-92.61667,,
200105,1113638,5242055,1,5,"N","HUBBARD",42.58333,-92.88333,,
200105,1113638,5242056,1,,"","ELDORA",42.01667,-93.88333,,
200104,1113367,5242233,1,,"","",,,,
200104,1113367,5242234,1,,"","",,,,
200104,1113368,5242235,1,,"","",,,,
200104,1113368,5242236,1,,"","",,,,
200104,1113369,5242237,1,,"","",,,,
200104,1113369,5242238,1,,"","",,,,
200104,1113369,5242239,1,,"","",,,,
200104,1113372,5242263,1,,"","",,,,
200104,1113372,5242264,1,,"","",,,,
200104,1113374,5242361,1,,"","EAGLE RIVER",45.91667,-89.25,,
200104,1113374,5242362,1,10,"E","EAGLE RIVER",45.91667,-89.05,,
200103,1112761,5242108,1,,"","DAYTONA BEACH",29.23333,-81.46667,,
200104,1113354,5242109,1,,"","MYRTLE BEACH",33.7,-78.88333,,
200104,1113355,5242110,1,2,"N","WILLIAMS HILL",33.75,-79.31667,,
200104,1113356,5242111,1,,"","CLARKTON",34.48333,-78.65,,
200104,1113357,5242112,1,,"","WHITEVILLE",34.33333,-78.7,,
200104,1113245,5240251,1,,"","",,,,
200104,1113306,5240252,1,,"","CHARLESTON",39.48333,-88.18333,,
200105,1115850,5249473,1,4,"SW","THORNTON",33.75,-92.53333,,
200105,1115851,5249474,1,4,"SW","THORNTON",33.75,-92.53333,,
200106,1116102,5249515,1,,"","MANHATTAN",,,,
200106,1116103,5249516,1,10,"N","MANHATTAN",,,,
200106,1116103,5249517,1,,"","TOPEKA",,,,
200106,1116104,5249518,1,20,"SE","SHERIDAN",44.6,-106.66667,,
200106,1116104,5249519,1,20,"SE","SHERIDAN",44.6,-106.66667,,
200106,1116104,5249520,1,23,"E","SHERIDAN",44.8,-106.48333,,
200106,1116104,5249521,1,15,"SW","SHERIDAN",44.65,-107.16667,,
200106,1116036,5249567,1,3,"S","SAWYER",41.83333,-86.58333,,
200106,1116036,5249568,1,,"","COUNTYWIDE",41.93333,-85.98333,,
200105,1115673,5250042,1,4,"N","LONSDALE",44.51667,-93.43333,,
200105,1115922,5250043,1,,"","",,,,
200105,1115923,5250044,1,,"","",,,,
200105,1115924,5250045,1,,"","WOLF CREEK",47,-112.06667,,
200105,1115925,5250046,1,,"","CRAIG",47.08333,-111.95,,
200105,1115926,5250047,1,,"","STANFORD",47.15,-110.23333,,
200105,1115927,5250048,1,,"","SWEETGRASS",49,-111.66667,,
200105,1115928,5250049,1,,"","HELENA",46.58333,-112.03333,,
200105,1115929,5250050,1,,"","BIG SANDY",48.18333,-110.11667,,
200105,1115930,5250051,1,,"","LINCOLN",46.95,-112.66667,,
200105,1115934,5250052,1,,"","",,,,
200106,1116117,5249618,1,15,"SE","HARLOWTON",46.28333,-109.6,,
200106,1116054,5250092,1,1,"S","CAMPBELLSVILLE",37.95,-84.15,,
200106,1116054,5250093,1,3,"S","CAMPBELLSVILLE",36.68333,-85.13333,,
200106,1116064,5250094,1,,"","HAMBURG",33.23333,-91.81667,,
200106,1116064,5250095,1,,"","CROSSETT",33.13333,-91.96667,,
200105,1115662,5249633,1,,"","",,,,
200105,1115662,5249636,1,,"","",,,,
200105,1115663,5249637,1,,"","",,,,
200105,1115664,5249638,1,,"","",,,,
200105,1115662,5249634,1,,"","",,,,
200105,1115662,5249635,1,,"","",,,,
200105,1115664,5249639,1,,"","",,,,
200105,1115664,5249640,1,,"","",,,,
200105,1115664,5249641,1,,"","",,,,
200105,1115664,5249642,1,,"","",,,,
200105,1115664,5249643,1,,"","",,,,
200105,1115664,5249644,1,,"","",,,,
200106,1116040,5249903,1,5,"W","NORTH WEBSTER",41.31667,-85.8,,
200106,1116040,5249904,1,,"","ONTARIO",41.7,-85.38333,,
200106,1116040,5249905,1,,"","CHURUBUSCO",41.23333,-85.31667,,
200106,1116040,5249906,1,,"","CROOKED LAKE",41.68333,-85.03333,,
200106,1116180,5249907,1,,"","THORSBY",32.91667,-86.71667,,
200106,1116181,5249908,1,,"","REFORM",33.38333,-88.01667,,
200106,1116182,5249909,1,,"","HAZEL GREEN",34.93333,-86.58333,,
200106,1116182,5249910,1,,"","REDSTONE AAF",34.68333,-86.7,,
200106,1116182,5249911,1,5,"NE","HUNTSVILLE",34.78333,-86.55,,
200106,1116183,5249912,1,,"","BAKER HILL",31.9,-85.4,,
200106,1116184,5249913,1,,"","LINCOLN",33.61667,-86.11667,,
200106,1116185,5249914,1,,"","FAIRVIEW",34.25,-86.68333,,
200106,1116186,5249915,1,,"","CRANE HILL",34.1,-87.05,,
200106,1116187,5249916,1,,"","SCOTTSBORO",34.66667,-86.03333,,
200106,1116047,5249988,1,,"","COUNTYWIDE",,,,
200106,1116048,5249989,1,,"","COUNTYWIDE",,,,
200106,1116136,5250318,1,,"","WILBRAHAM",42.11667,-72.43333,,
200106,1116136,5250319,1,,"","HARDWICK",42.35,-72.2,,
200106,1116136,5250320,1,,"","PRINCETON",42.45,-71.86667,,
200105,1115634,5250421,1,,"","FT CARSON",38.78333,-104.78333,,
200104,1115635,5250422,1,,"","",,,,
200106,1115981,5250577,1,5,"E","WINONA",32.5,-95.08333,,
200106,1115983,5250579,1,,"","COUSHATTA",,,,
200106,1116072,5250580,1,,"","PETAL",,,,
200106,1116072,5250581,1,,"","SUMRALL",,,,
200106,1116072,5250582,1,,"","SUMRALL",31.41667,-89.55,,
200106,1115982,5250578,1,5,"S","MARION",32.83333,-92.23333,,
200106,1116073,5250583,1,,"","BAXTERVILLE",31.08333,-89.6,,
200105,1115763,5250633,1,,"","LAMAR",35.43333,-93.38333,,
200105,1115764,5250634,1,,"","CLARKSVILLE",35.46667,-93.46667,,
200105,1115765,5250635,1,1,"W","SPRINGHILL",35.18333,-92.41667,,
200105,1115766,5250636,1,2,"NE","GREENBRIER",35.25,-92.36667,,
200105,1115767,5250637,1,3,"N","ENOLA",35.25,-92.2,,
200105,1115768,5250638,1,6,"E","GREENBRIER",35.23333,-92.3,,
200105,1115769,5250639,1,,"","SEARCY",35.25,-91.75,,
200105,1115770,5250640,1,1,"W","SEARCY",35.25,-91.76667,,
200105,1115771,5250641,1,,"","GREGORY",35.15,-91.33333,,
200105,1115772,5250642,1,,"","BALD KNOB",35.31667,-91.56667,,
200105,1115773,5250643,1,,"","PARKS",34.8,-93.95,,
200106,1116743,5250834,1,,"","",,,,
200106,1116744,5250835,1,,"","NORTH PORTION",,,,
200105,1114683,5244546,1,,"","CALCASIEU",31.08333,-92.71667,,
200105,1114684,5244547,1,,"","ALEXANDRIA",31.3,-92.46667,,
200105,1114686,5244549,1,3,"N","EFFIE",31.26667,-92.16667,,
200105,1114687,5244550,1,,"","ELIZABETH",30.86667,-92.8,,
200105,1114688,5244551,1,,"","PINE PRAIRIE",30.78333,-92.41667,,
200105,1114689,5244552,1,,"","PINEVILLE",31.31667,-92.43333,,
200105,1114690,5244553,1,,"","REDDELL",30.66667,-92.43333,,
200105,1114691,5244554,1,,"","SUGARTOWN",30.83333,-93,,
200105,1114692,5244555,1,,"","ELIZABETH",30.86667,-92.8,,
200105,1114693,5244556,1,7,"N","BUNKIE",31.05,-92.18333,,
200104,1113307,5240253,1,,"","FAIRVIEW",40.63333,-90.16667,,
200104,1113307,5240254,1,,"","HAVANA",40.3,-90.06667,,
200104,1113307,5240255,1,1,"E","SAN JOSE",40.3,-89.58333,,
200106,1116114,5250396,1,10,"N","LAUREL",45.63333,-108.91667,,
200105,1115965,5250482,1,,"","HILLSBORO",,,,
200106,1115967,5250486,1,,"","",,,,
200106,1115966,5250483,1,,"","",,,,
200106,1116564,5251265,1,,"","RICHMOND",,,,
200106,1116609,5251545,1,5,"W","RAMAH",39.11667,-104.26667,,
200106,1116609,5251546,1,6,"N","CALHAN",39.11667,-104.3,,
200104,1113422,5241249,1,,"","LOWELLVILLE",41.03333,-80.53333,,
200104,1113422,5241250,1,,"","LEAVITTSBURG",41.25,-80.88333,,
200104,1113422,5241251,1,,"","CAMPBELL",41.08333,-80.6,,
200104,1113422,5241252,1,,"","MASSILLION",40.78333,-81.55,,
200104,1113422,5241253,1,,"","MASSILLION",40.78333,-81.55,,
200105,1113593,5241254,1,,"","MERCER",41.23333,-80.23333,,
200105,1113594,5241255,1,,"","AVONDALE",39.86667,-82.06667,,
200104,1113284,5240825,1,,"","",,,,
200104,1113284,5240826,1,,"","",,,,
200104,1113867,5241539,1,2,"S","MINNEOLA",37.56667,-102.05,,
200104,1113867,5241540,1,1,"SW","KINGSDOWN",37.55,-101.78333,,
200104,1113867,5241541,1,4,"E","BURDETT",37.81667,-101.55,,
200104,1113867,5241542,1,4,"E","FORD",37.81667,-101.55,,
200104,1113867,5241543,1,4,"E","BURDETT",37.3,-101.48333,,
200104,1113867,5241544,1,4,"SE","OFFERLE",37.85,-101.25,,
200104,1113867,5241545,1,13,"ESE","ASHLAND",37.11667,-101.75,,
200104,1113867,5241546,1,2,"W","PROTECTION",37.96667,-101.18333,,
200104,1113867,5241547,1,,"","PROTECTION",37.95,-101.25,,
200105,1114694,5244557,1,2,"SE","MOREAUVILLE",31.01667,-91.96667,,
200105,1114695,5244558,1,,"","VIDOR",30.11667,-94.01667,,
200105,1114696,5244559,1,,"","LUMBERTON",30.28333,-94.16667,,
200105,1114697,5244560,1,,"","ORANGE",30.1,-93.73333,,
200105,1114698,5244561,1,5,"S","OBERLIN",30.55,-92.76667,,
200105,1114699,5244562,1,5,"N","KINDER",30.55,-92.85,,
200104,1114086,5243912,1,,"","VANDALIA",39.31667,-91.5,,
200104,1114087,5243913,1,,"","BEAUFORT",38.41667,-91.18333,,
200104,1114088,5243914,1,,"","UNION",38.45,-91,,
200104,1114088,5243915,1,4,"NW","UNION",38.48333,-91.05,,
200104,1114027,5244342,1,,"","BOYS RANCH",35.53333,-102.25,,
200104,1114027,5244343,1,,"","MASTERSON",35.63333,-101.96667,,
200104,1114027,5244344,1,5,"W","STINNETT",35.81667,-101.53333,,
200104,1114027,5244345,1,15,"E","DUMAS",35.85,-101.7,,
200104,1114023,5243988,1,,"","STINNETT",35.81667,-101.45,,
200104,1114023,5243989,1,4,"W","CLAUDE",35.11667,-101.43333,,
200104,1114023,5243990,1,,"","PANHANDLE",35.35,-101.38333,,
200104,1114023,5243991,1,,"","PANHANDLE",35.35,-101.38333,,
200105,1113639,5242421,1,,"","COUNTYWIDE",,,,
200105,1113643,5242554,1,,"","",,,,
200105,1113644,5242559,1,,"","",,,,
200104,1113379,5242469,1,,"","",,,,
200104,1113379,5242470,1,,"","",,,,
200104,1113379,5242471,1,,"","",,,,
200104,1113380,5242472,1,,"","BURR OAK",39.86667,-98.3,,
200105,1113639,5242516,1,6,"E","BLOOMFIELD",40.75,-92.3,,
200105,1114044,5243007,1,1,"N","ST JOE",41.33333,-84.9,,
200105,1114044,5243008,1,,"","PLYMOUTH",41.35,-86.31667,,
200104,1114143,5242777,1,,"","",,,,
200104,1114143,5242778,1,,"","",,,,
200104,1114143,5242779,1,,"","",,,,
200104,1114143,5242780,1,,"","",,,,
200104,1114143,5242781,1,,"","",,,,
200104,1114143,5242782,1,,"","",,,,
200104,1114143,5242783,1,,"","",,,,
200104,1114143,5242784,1,,"","",,,,
200104,1114144,5242785,1,8,"N","WALLACE",39.03333,-101.58333,,
200104,1113972,5242967,1,,"","",,,,
200104,1113973,5242968,1,,"","",,,,
200104,1113973,5242969,1,,"","",,,,
200105,1114353,5243064,1,,"","OWEN",44.95,-90.56667,,
200105,1114353,5243065,1,,"","GILMAN",45.16667,-90.8,,
200105,1114341,5242688,1,,"","CLIFTON PARK",42.78333,-73.83333,,
200105,1114342,5242689,1,,"","WEST STOCKBRIDGE",42.33333,-73.33333,,
200105,1114342,5242690,1,,"","HINSDALE",42.43333,-73.11667,,
200105,1114343,5242691,1,,"","STEPHENTOWN",42.55,-73.38333,,
200105,1114344,5242692,1,,"","",,,,
200105,1114345,5242693,1,,"","RAVENA",,,,
200105,1114375,5243193,1,,"","",,,,
200105,1114376,5243194,1,,"","CHARLTON",42.13333,-71.96667,,
200105,1114400,5243273,1,,"","EAST PORTION",,,,
200105,1114400,5243274,1,,"","WEST PORTION",,,,
200105,1114400,5243275,1,,"","WEST PORTION",,,,
200105,1114401,5243276,1,,"","SAN ANTONIO",,,,
200105,1114402,5243277,1,5,"W","CAMPBELLTON",28.75,-98.38333,,
200105,1114402,5243278,1,,"","CAMPBELLTON",28.75,-98.3,,
200105,1114402,5243279,1,,"","DEWEES",29.01667,-98.18333,,
200105,1114193,5243233,1,4,"W","BLAIRS",36.68333,-79.45,,
200105,1114194,5243324,1,,"","CHRISTIANSBURG",37.13333,-80.41667,,
200105,1114194,5243243,1,,"","WYTHEVILLE",36.95,-81.08333,,
200104,1114057,5243339,1,,"","LURAY",40.45,-91.88333,,
200104,1113995,5243740,1,,"","",,,,
200104,1113995,5243741,1,,"","",,,,
200104,1114075,5243801,1,,"","",,,,
200104,1114075,5243802,1,,"","",,,,
200105,1114201,5243583,1,,"","ALTAVISTA",,,,
200105,1114202,5243584,1,,"","",,,,
200104,1114203,5243585,1,6,"SW","TEN MILE",35.6,-84.76667,,
200104,1114072,5243688,1,,"","CEDAR RAPIDS",42,-91.65,,
200105,1114225,5243689,1,,"","COUNTYWIDE",36.5,-82.28333,,
200105,1114226,5243690,1,,"","WILLIAMS SPGS",36.33333,-83.58333,,
200105,1114227,5243691,1,,"","COUNTYWIDE",36.28333,-83.85,,
200104,1114074,5243789,1,,"","",,,,
200105,1114392,5243868,1,,"","SOUTHEAST PORTION",,,,
200105,1114392,5243869,1,,"","NORTHEAST PORTION",,,,
200105,1114393,5243870,1,1,"N","EL INDIO",28.53333,-100.31667,,
200105,1114393,5243871,1,,"","EL INDIO",28.51667,-100.31667,,
200105,1114394,5243872,1,8,"NNW","LLANO",30.85,-98.71667,,
200104,1114089,5243916,1,,"","BRIDGETON",38.76667,-90.43333,,
200104,1114090,5243917,1,,"","MANCHESTER",38.58333,-90.5,,
200104,1114090,5243918,1,,"","DES PERES",38.6,-90.45,,
200104,1114091,5243919,1,,"","VLY PARK",38.55,-90.48333,,
200104,1114092,5243920,1,,"","GODFREY",38.95,-90.18333,,
200104,1114093,5243921,1,,"","SAPPINGTON",38.53333,-90.4,,
200104,1114094,5243922,1,,"","RICHWOODS",38.16667,-90.83333,,
200104,1114095,5243923,1,,"","DE SOTO",38.15,-90.56667,,
200104,1114095,5243924,1,,"","FESTUS",38.23333,-90.4,,
200104,1114096,5243925,1,3,"W","MIDWAY",38.98333,-92.5,,
200104,1114097,5243926,1,,"","MEXICO",39.18333,-91.9,,
200104,1114098,5243927,1,,"","STURGEON",39.23333,-92.28333,,
200104,1114099,5243928,1,,"","BOWLING GREEN",39.35,-91.2,,
200104,1114023,5243992,1,11,"W","STINNETT",35.81667,-101.65,,
200105,1114330,5244393,1,30,"N","CLAYTON",36.88333,-103.18333,,
200105,1114330,5244394,1,6,"S","ABBOTT",36.21667,-104.26667,,
200105,1114332,5244413,1,1,"NW","GLENRIO",34.2,-103.05,,
200105,1114335,5244416,1,,"","CIMARRON",,,,
200105,1114333,5244414,1,6,"S","FT SUMNER",34.38333,-104.23333,,
200105,1114334,5244415,1,10,"NW","RATON",,,,
200105,1114336,5244417,1,,"","WAGON MOUND",36.01667,-104.7,,
200105,1114337,5244418,1,,"","ROSWELL",33.38333,-104.51667,,
200105,1114338,5244419,1,,"","LOGAN",35.36667,-103.41667,,
200105,1114339,5244420,1,,"","PASAMONTE",36.3,-103.73333,,
200105,1114340,5244421,1,,"","UTE PARK",36.56667,-105.1,,
200105,1114341,5244422,1,,"","ROTTERDAM",42.65,-73.76667,,
200105,1114515,5244643,1,,"","TALLASSEE",32.53333,-85.9,,
200105,1114516,5244644,1,,"","LIVINGSTON",32.58333,-88.18333,,
200105,1114793,5245348,1,6,"E","SIDNEY",40.75,-95.53333,,
200105,1114794,5245349,1,8,"S","NEBRASKA CITY",40.53333,-95.85,,
200105,1115007,5245129,1,,"","MC ARTHUR",38.88333,-82.56667,,
200105,1115007,5245130,1,,"","SOUTH PORTION",38.91667,-82.53333,,
200105,1115007,5245131,1,,"","COUNTYWIDE",38.93333,-82.5,,
200105,1115008,5245132,1,,"","DARWIN",,,,
200105,1115009,5245133,1,,"","HARTS",38.03333,-82.13333,,
200105,1115009,5245134,1,,"","GRIFFITHSVILLE",38.23333,-81.98333,,
200105,1115009,5245135,1,,"","KENNA",38.68333,-81.65,,
200105,1115009,5245136,1,,"","MAN",37.73333,-81.88333,,
200105,1114911,5245208,1,,"","COMMERCE",34.2,-83.45,,
200105,1114911,5245209,1,,"","WINDER",33.98333,-83.71667,,
200105,1114911,5245210,1,8,"NE","BOWDON",33.61667,-85.15,,
200105,1114911,5245211,1,,"","ROME",34.25,-85.18333,,
200105,1114911,5245212,1,,"","TUCKER",33.85,-84.21667,,
200105,1114911,5245213,1,3,"N","MACON",32.86667,-83.65,,
200105,1114911,5245214,1,,"","SMYRNA",33.88333,-84.51667,,
200105,1114911,5245215,1,3,"ENE","KENNESAW",34.03333,-84.56667,,
200105,1114911,5245216,1,3,"S","GRAY",32.96667,-83.53333,,
200105,1114911,5245217,1,,"","COUNTYWIDE",33.3,-83.66667,,
200105,1115001,5245218,1,4,"SW","ATHENS",39.31667,-82.26667,,
200105,1115003,5245219,1,,"","SOUTH PORTION",,,,
200105,1115003,5245220,1,,"","NORTH PORTION",,,,
200105,1114884,5244923,1,,"","",,,,
200105,1114885,5244924,1,,"","",,,,
200105,1114912,5245290,1,6,"SSW","WARNER ROBINS",32.53333,-83.63333,,
200105,1114912,5245291,1,,"","COUNTYWIDE",33.01667,-82.81667,,
200105,1114994,5244959,1,,"","",,,,
200105,1114994,5244960,1,,"","",,,,
200105,1114882,5245870,1,1,"N","BOYD",33.41667,-95.93333,,
200105,1114882,5245871,1,,"","LAKE BRIDGEPORT",33.38333,-96.25,,
200105,1114879,5245872,1,,"","RICE",31.08333,-97.73333,,
200105,1114879,5245969,1,,"","CEDAR HILL",31.06667,-97.46667,,
200105,1114879,5245886,1,3,"S","KILLEEN",32.43333,-97.11667,,
200105,1115587,5248903,1,,"","WILSON",34.16667,-97.41667,,
200105,1115587,5248904,1,,"","DUNCAN",,,,
200105,1115587,5248905,1,3,"NW","ERICK",,,,
200105,1115586,5248599,1,3,"W","MEDICINE PARK",35.15,-98.46667,,
200105,1115586,5248600,1,3,"W","MEDICINE PARK",34.73333,-98.55,,
200106,1115552,5248970,1,,"","LAREDO",27.55,-99.46667,,
200106,1115553,5248972,1,,"","ENCINAL",28.03333,-99.35,,
