YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
200309,1162775,5371850,1,,"","CHARDON",41.58333,-81.2,,
200309,1162775,5371851,1,,"","SANDUSKY",41.45,-82.71667,,
200309,1162775,5371852,1,,"","BLOOMDALE",41.16667,-83.56667,,
200309,1162775,5371853,1,,"","GREENSBURG",40.93333,-81.46667,,
200310,1163040,5371854,1,,"","",,,,
200310,1163040,5371855,1,,"","",,,,
200311,1163678,5371798,1,,"","",,,,
200311,1163678,5371807,1,,"","",,,,
200309,1162917,5371633,1,,"","",,,,
200309,1162917,5371634,1,,"","",,,,
200309,1162917,5371635,1,,"","",,,,
200312,1162922,5371738,1,,"","",,,,
200312,1162923,5371739,1,,"","",,,,
200309,1162924,5371740,1,,"","LAURENS",34.5,-82.01667,,
200310,1163033,5371744,1,,"","",,,,
200310,1163033,5371745,1,,"","",,,,
200309,1162925,5371741,1,,"","CLINTON",34.46667,-81.88333,,
200309,1162926,5371742,1,3,"NE","CORNELIA",34.55,-83.48333,,
200309,1162927,5371743,1,,"","MOUNTAIN REST",34.86667,-83.15,,
200309,1163717,5372201,1,,"","",,,,
200309,1163717,5372202,1,,"","",,,,
200309,1163717,5372203,1,,"","",,,,
200309,1162900,5371959,1,1,"N","CARBONDALE",,,,
200309,1162901,5371960,1,,"","BLANDING",,,,
200309,1162902,5371961,1,3,"N","MONTICELLO",,,,
200309,1162903,5371962,1,,"","",,,,
200310,1163027,5372048,1,16,"E","MARATHON",,,,
200310,1163028,5372049,1,,"","ARTESIA",,,,
200309,1162836,5372050,1,,"","EAST PORTION",,,,
200309,1162837,5372051,1,,"","DEL RIO",29.36667,-100.9,,
200309,1162838,5372052,1,,"","IDAHO SPGS",,,,
200309,1162839,5372053,1,,"","PRESCOTT",,,,
200309,1162840,5372054,1,,"","DONEY PARK",35.16667,-111.5,,
200307,1160418,5377282,1,,"","SANDUSKY",40.46667,-91.38333,,
200307,1160418,5377283,1,4,"NW","KEOKUK",40.43333,-91.43333,,
200307,1160418,5377284,1,,"","FT MADISON",40.63333,-91.31667,,
200307,1160418,5377285,1,,"","KEOKUK",40.4,-91.38333,,
200307,1160419,5377286,1,5,"WNW","ANSON",,,,
200307,1160419,5377287,1,4,"N","GRANGER",40.51667,-91.96667,,
200307,1160419,5377288,1,,"","WAYLAND",40.4,-91.58333,,
200308,1160353,5377356,1,,"","FRUITPORT",43.11667,-86.15,,
200308,1160353,5377357,1,,"","WHITEHALL",43.4,-86.35,,
200308,1161088,5377333,1,4,"NW","AVA",36.98333,-92.7,,
200308,1161089,5377334,1,,"","MT ZION",37.01667,-92.66667,,
200308,1161090,5377335,1,4,"S","AVA",36.9,-92.65,,
200308,1160722,5377423,1,,"","",,,,
200308,1160722,5377424,1,,"","",,,,
200308,1160722,5377425,1,,"","",,,,
200308,1160722,5377426,1,,"","",,,,
200308,1160722,5377427,1,,"","",,,,
200308,1160095,5377342,1,,"","DOWNERS GROVE",41.8,-88,,
200308,1160095,5377343,1,,"","OSWEGO",41.68333,-88.35,,
200310,1162426,5374969,1,,"","",,,,
200310,1162427,5374970,1,,"","",,,,
200310,1162427,5374971,1,,"","",,,,
200310,1162428,5374972,1,,"","",,,,
200310,1162428,5374973,1,,"","",,,,
200308,1161516,5375113,1,,"","MANTER",37.51667,-101.88333,,
200308,1161516,5375114,1,,"","MANTER",37.51667,-101.88333,,
200308,1161516,5375115,1,6,"NE","RICHFIELD",37.33333,-101.7,,
200308,1161516,5375116,1,4,"SE","RICHFIELD",37.23333,-101.73333,,
200308,1161517,5375117,1,12,"N","SCOTT CITY",38.65,-100.9,,
200308,1161518,5375118,1,,"","GREENSBURG",37.6,-99.3,,
200308,1161518,5375119,1,,"","GREENSBURG",37.6,-99.3,,
200308,1161518,5375120,1,3,"NW","MULLINVILLE",37.61667,-99.51667,,
200308,1161518,5375121,1,4,"NW","MULLINVILLE",37.61667,-99.53333,,
200308,1161518,5375122,1,2,"NE","LIEBENTHAL",38.66667,-99.28333,,
200307,1157550,5375868,1,,"","COUNTYWIDE",41.95,-86.45,,
200307,1157550,5375869,1,,"","DOWAGIAC",41.98333,-86.1,,
200307,1157574,5375870,1,2,"N","LAFAYETTE",40.45,-86.86667,,
200307,1158424,5375440,1,,"","COUNTYWIDE",,,,
200307,1158425,5375441,1,,"","WEST PORTION",,,,
200307,1158426,5375442,1,,"","LEXINGTON",30.41667,-97,,
200307,1158427,5375443,1,,"","JOHNSON CITY",30.28333,-98.4,,
200307,1158427,5375444,1,,"","WARING",29.95,-98.8,,
200307,1158281,5375619,1,,"","WILLOWICK",,,,
200307,1158281,5375620,1,,"","MAUMEE BAY",,,,
200307,1158281,5375621,1,,"","RENO BEACH",,,,
200307,1158281,5375622,1,,"","THE ISLANDS",,,,
200307,1158281,5375623,1,,"","WILLOWICK",,,,
200307,1158282,5375624,1,,"","AVON POINT",,,,
200307,1158282,5375625,1,,"","AVON POINT",,,,
200307,1158282,5375626,1,,"","VERMILION",,,,
200307,1158282,5375627,1,,"","WILLOWICK",,,,
200307,1158282,5375628,1,,"","VERMILION",,,,
200307,1158282,5375629,1,,"","WILLOWICK",,,,
200307,1158283,5375630,1,,"","RIPLEY NY",,,,
200307,1158116,5375655,1,,"","STRATTON",43.03333,-72.91667,,
200307,1158188,5375656,1,,"","BILLINGS HGTS",,,,
200307,1158189,5375657,1,15,"W","BIDDLE",45.1,-105.65,,
200307,1158023,5375796,1,,"","MC GRAWS",37.66667,-81.46667,,
200307,1158023,5375797,1,,"","NEW RICHMOND",37.56667,-81.48333,,
200307,1158023,5375798,1,1,"SE","MT HOPE",37.86667,-81.15,,
200307,1158147,5376682,1,,"","YORK",32.48333,-88.31667,,
200307,1158148,5376683,1,,"","EUFAULA",31.88333,-85.15,,
200307,1158149,5376684,1,,"","",,,,
200307,1158150,5376685,1,,"","",,,,
200307,1157713,5376428,1,7,"SE","FAIRBURN",43.61667,-103.11667,,
200307,1157713,5376429,1,,"","BUFFALO GAP",43.5,-103.31667,,
200307,1157713,5376430,1,15,"SW","RED SHIRT",43.51667,-103.11667,,
200307,1157713,5376431,1,7,"NE","ORAL",43.46667,-103.16667,,
200307,1158061,5376092,1,,"","SOUTHWEST PORTION",,,,
200307,1158202,5375835,1,,"","MUSCODA",43.18333,-90.45,,
200307,1158203,5375836,1,5,"W","ALTA VISTA",43.2,-92.53333,,
200307,1158203,5375837,1,5,"W","ALTA VISTA",43.2,-92.53333,,
200307,1158203,5375838,1,,"","ELMA",43.25,-92.45,,
200307,1158203,5375839,1,,"","CRESCO",43.38333,-92.11667,,
200307,1158203,5375840,1,,"","CRESCO",43.38333,-92.11667,,
200307,1158203,5375841,1,5,"W","ALTA VISTA",43.2,-92.53333,,
200307,1158266,5376379,1,,"","AVON POINT",,,,
200307,1158266,5376380,1,,"","MAUMEE BAY",,,,
200307,1158266,5376381,1,,"","GENEVA-ON-THE-LAKE",,,,
200307,1158266,5376382,1,,"","RENO BEACH",,,,
200307,1158144,5376679,1,,"","COUNTYWIDE",33.8,-85.81667,,
200307,1158145,5376680,1,,"","ALEXANDER CITY",32.95,-85.96667,,
200307,1158146,5376681,1,,"","VESTAVIA HILLS",33.4,-86.78333,,
200308,1160266,5368375,1,3,"NW","MC CULLOH",,,,
200308,1160267,5368376,1,,"","PELHAM",,,,
200308,1160268,5368377,1,4,"ESE","JEMISON",,,,
200308,1160269,5368378,1,,"","CLANTON",,,,
200307,1160463,5368407,1,,"","COUNTYWIDE",,,,
200307,1160463,5368408,1,,"","CHANCELLORSVILLE",38.3,-77.63333,,
200307,1160463,5368409,1,,"","COUNTYWIDE",,,,
200307,1160463,5368410,1,,"","FREDERICKSBURG",,,,
200307,1160463,5368411,1,,"","FREDERICKSBURG",,,,
200307,1160463,5368412,1,,"","FALMOUTH",,,,
200307,1160463,5368413,1,3,"SW","WHITE OAK",38.26667,-77.4,,
200307,1160463,5368414,1,,"","COUNTYWIDE",,,,
200307,1160463,5368415,1,4,"W","FAIRVIEW BEACH",38.33333,-77.31667,,
200307,1160463,5368416,1,,"","COUNTYWIDE",,,,
200307,1160463,5368417,1,2,"NE","KING GEORGE",38.28333,-77.13333,,
200307,1160463,5368418,1,,"","KING GEORGE",,,,
200308,1160293,5368533,1,,"","YPSILANTI",42.23333,-83.61667,,
200308,1160293,5368534,1,2,"NE","WATERFORD",42.71667,-83.36667,,
200308,1160299,5368437,1,4,"SW","FOWLERVILLE",42.63333,-84.11667,,
200310,1163230,5371279,1,,"","",,,,
200308,1163122,5371163,1,,"","STERLING",39,-77.43333,,
200310,1163234,5371299,1,,"","COUNTYWIDE",,,,
200310,1163244,5371300,1,4,"S","PERRY",30.06667,-83.58333,,
200311,1163586,5371423,1,,"","MANNINGTON",,,,
200311,1163587,5371424,1,,"","OSAGE",,,,
200311,1163588,5371425,1,,"","MORGANTOWN",,,,
200308,1163129,5371426,1,,"","EAST PORTION",,,,
200308,1163130,5371427,1,,"","COUNTYWIDE",,,,
200310,1163055,5371576,1,,"","",,,,
200310,1163055,5371577,1,,"","",,,,
200310,1163245,5371359,1,,"","CAROLINA",,,,
200310,1163245,5371360,1,,"","",,,,
200310,1163245,5371361,1,,"","LAS PIEDRAS",,,,
200310,1163245,5371362,1,,"","",,,,
200310,1163245,5371363,1,,"","",,,,
200306,1156674,5369677,1,,"","LOHN",31.73333,-99.95,,
200306,1156683,5369989,1,,"","YERINGTON",38.98333,-119.15,,
200306,1156674,5369678,1,5,"S","JUNCTION",31.21667,-99.85,,
200306,1156681,5369987,1,,"","COUNTYWIDE",,,,
200306,1156682,5369988,1,,"","WEST CENTRAL PORTION",,,,
200306,1156684,5369990,1,,"","HAWTHORNE",38.53333,-118.61667,,
200306,1156685,5369991,1,,"","BIEBER",41.11667,-121.15,,
200306,1156686,5369992,1,,"","FALLON",39.46667,-118.78333,,
200306,1156687,5369993,1,,"","RENO",,,,
200306,1156688,5369994,1,,"","",,,,
200306,1156689,5369995,1,,"","BOCA",39.38333,-120.08333,,
200306,1156690,5370000,1,,"","",,,,
200306,1156690,5370001,1,,"","",,,,
200307,1160437,5369348,1,,"","WASHINGTON",41.3,-91.7,,
200307,1160496,5369349,1,8,"SE","DALTON",46.63333,-95.1,,
200307,1160496,5369350,1,6,"ENE","REDBY",46.83333,-94.93333,,
200306,1156601,5369983,1,,"","PISGAH",31.1,-88.5,,
200306,1156602,5369984,1,,"","COUNTYWIDE",30.75,-88.2,,
200306,1156603,5369985,1,,"","COTTAGE HILL",30.65,-88.15,,
200306,1156681,5369986,1,11,"NE","ROBERT LEE",,,,
200308,1160355,5369414,1,,"","DANSVILLE",42.55,-84.3,,
200308,1160355,5369415,1,,"","POTTERVILLE",42.63333,-84.73333,,
200308,1160354,5369412,1,,"","PORTAGE",42.2,-85.56667,,
200308,1160354,5369413,1,,"","PARCHMENT",42.31667,-85.55,,
200307,1156857,5370070,1,11,"SSW","STOCKVILLE",40.38333,-100.46667,,
200307,1156858,5370071,1,,"","ALMERIA",41.83333,-99.51667,,
200307,1156858,5370072,1,14,"S","ARTHUR",41.36667,-101.7,,
200307,1156858,5370073,1,5,"NE","OGALLALA",41.18333,-101.65,,
200307,1156858,5370074,1,,"","LAKE MC CONAGHY",41.25,-101.8,,
200307,1156858,5370075,1,4,"NNW","OGALLALA",41.18333,-101.75,,
200307,1156858,5370076,1,,"","OGALLALA",41.13333,-101.71667,,
200306,1156695,5370116,1,,"","COUNTYWIDE",38.78333,-77.08333,,
200308,1156485,5370358,1,,"","KINGSLAND",30.8,-81.68333,,
200308,1156486,5370359,1,,"","KINGSLAND",30.8,-81.68333,,
200308,1156487,5370360,1,,"","KINGSLAND",30.8,-81.68333,,
200308,1156488,5370361,1,,"","KINGSLAND",,,,
200308,1156489,5370362,1,10,"SW","SURRENCY",31.61667,-82.31667,,
200308,1156490,5370363,1,10,"SW","ODUM",31.56667,-82.15,,
200308,1156491,5370364,1,,"","JACKSONVILLE",,,,
200308,1156492,5370365,1,,"","BROADHURST",,,,
200308,1156493,5370366,1,4,"E","JACKSONVILLE BEACH",,,,
200307,1157377,5370280,1,,"","COUNTYWIDE",41.28333,-88.86667,,
200305,1156663,5370109,1,,"","COUNTYWIDE",,,,
200306,1156726,5370179,1,,"","COUNTYWIDE",,,,
200306,1156507,5370440,1,,"","HELENA",33.3,-86.85,,
200305,1156668,5370441,1,,"","COUNTYWIDE",,,,
200305,1156668,5370442,1,,"","COUNTYWIDE",,,,
200305,1156668,5370443,1,,"","COUNTYWIDE",,,,
200307,1158250,5376654,1,,"","COUNTYWIDE",41.4,-82.21667,,
200307,1158062,5376093,1,,"","SIERRAVILLE",39.6,-120.38333,,
200307,1158063,5376094,1,,"","MEYERS",,,,
200307,1158064,5376095,1,,"","MINDEN",,,,
200307,1158065,5376096,1,2,"NW","ABERDEEN",35.15,-79.46667,,
200307,1158065,5376097,1,,"","OLIVIA",35.36667,-79.11667,,
200307,1158065,5376098,1,,"","COUNTYWIDE",,,,
200307,1157551,5376157,1,,"","BUNKER HILL",,,,
200307,1157551,5376158,1,,"","COUNTYWIDE",,,,
200307,1157551,5376159,1,,"","MILLERSBURG",41.51667,-85.7,,
200307,1157551,5376160,1,,"","TOPEKA",41.53333,-85.55,,
200307,1157551,5376161,1,,"","ROME CITY",41.5,-85.38333,,
200307,1157551,5376162,1,5,"E","FAIRFIELD CENTER",41.48333,-85.03333,,
200307,1158244,5376163,1,,"","COUNTYWIDE",40.78333,-82.53333,,
200307,1158244,5376164,1,,"","COUNTYWIDE",41.4,-83.46667,,
200307,1158244,5376165,1,,"","GALION",40.88333,-83.28333,,
200307,1158244,5376166,1,,"","MARION",41.45,-82.71667,,
200307,1158244,5376167,1,,"","CORTLAND",41.1,-83.16667,,
200307,1158121,5376300,1,,"","COUNTYWIDE",,,,
200307,1158126,5376313,1,,"","TALLADEGA",33.43333,-86.1,,
200307,1158127,5376314,1,8,"NE","CEDAR BLUFF",34.3,-85.5,,
200307,1158128,5376315,1,2,"NE","VERNON",33.76667,-88.1,,
200307,1158129,5376316,1,,"","UNION SPGS",32.15,-85.71667,,
200307,1158130,5376317,1,,"","UNION SPGS",,,,
200307,1158131,5376318,1,,"","MILLBROOK",,,,
200308,1160233,5369547,1,3,"S","STEELTON",40.18333,-76.81667,,
200308,1160234,5369548,1,,"","MILLERSBURG",40.55,-76.93333,,
200308,1160235,5369549,1,,"","ROTHSVILLE",40.15,-76.25,,
200308,1160236,5369550,1,,"","PICTURE ROCKS",41.28333,-76.73333,,
200308,1160237,5369551,1,,"","ELDRED",,,,
200308,1160238,5369552,1,5,"NW","NEWBERRYTOWN",40.18333,-76.86667,,
200307,1156093,5369553,1,,"","COLUMBIA",34,-81.01667,,
200311,1163517,5371013,1,,"","",,,,
200311,1163528,5371137,1,,"","",,,,
200311,1163528,5371138,1,,"","",,,,
200311,1163528,5371139,1,,"","",,,,
200311,1163528,5371140,1,,"","",,,,
200308,1163122,5371159,1,,"","COUNTYWIDE",38.86667,-78.61667,,
200307,1157290,5372694,1,,"","KENOSHA",,,,
200307,1157290,5372695,1,,"","WIND POINT",,,,
200308,1163133,5371440,1,,"","KINGSVILLE",39.58333,-76.3,,
200309,1162759,5371497,1,,"","",,,,
200309,1162759,5371498,1,,"","",,,,
200309,1162760,5371499,1,,"","",,,,
200310,1163502,5371678,1,,"","",,,,
200309,1163182,5371769,1,2,"S","CHURCH CREEK",38.46667,-76.15,,
200309,1163183,5371770,1,,"","NELSONIA",,,,
200309,1163183,5371771,1,,"","PARKSLEY",,,,
200309,1163183,5371772,1,,"","HAMPTON",,,,
200309,1163183,5371773,1,,"","NEWPORT NEWS",,,,
200309,1163183,5371774,1,,"","NORFOLK NAS",,,,
200309,1163183,5371775,1,,"","PORTSMOUTH",,,,
200309,1163183,5371776,1,4,"N","SUFFOLK ARPT",,,,
200309,1163183,5371777,1,,"","TABB",37.13333,-76.43333,,
200309,1163184,5371778,1,4,"SE","VARINA GROVE",37.41667,-77.3,,
200309,1163184,5371779,1,1,"E","CREWE",37.16667,-78.1,,
200309,1163184,5371780,1,4,"S","AMELIA",37.28333,-77.98333,,
200309,1163184,5371781,1,1,"E","STUDLEY",37.66667,-77.28333,,
200309,1163184,5371782,1,,"","RICHMOND",37.55,-77.45,,
200311,1163678,5371797,1,,"","",,,,
200309,1162917,5371628,1,,"","",,,,
200309,1162917,5371629,1,,"","",,,,
200309,1162917,5371630,1,,"","",,,,
200309,1162917,5371631,1,,"","",,,,
200309,1162917,5371632,1,,"","",,,,
200308,1162561,5371734,1,,"","PERRYVILLE",39.56667,-76.06667,,
200308,1162562,5371735,1,,"","CENTER SQUARE",39.76667,-75.38333,,
200309,1162920,5371736,1,,"","MIDDLEVILLE",42.71667,-85.46667,,
200310,1163362,5371897,1,,"","COUNTYWIDE",,,,
200310,1163362,5371898,1,,"","COUNTYWIDE",,,,
200309,1162890,5371948,1,,"","",,,,
200309,1162890,5371949,1,,"","",,,,
200309,1162891,5371950,1,,"","",,,,
200309,1162892,5371951,1,,"","",,,,
200309,1162893,5371952,1,,"","",,,,
200309,1162894,5371953,1,,"","MONTICELLO",,,,
200309,1162895,5371954,1,7,"SE","MONTROSE",,,,
200309,1162896,5371955,1,,"","STONER",,,,
200309,1162897,5371956,1,,"","HESPERUS",,,,
200309,1162898,5371957,1,5,"N","FRUITA",,,,
200309,1162899,5371958,1,10,"NNW","REDSTONE",,,,
200310,1163410,5372021,1,,"","",,,,
200308,1160918,5376955,1,,"","LAURINBURG",,,,
200308,1160919,5376956,1,,"","EAST PORTION",,,,
200308,1160920,5376957,1,,"","COUNTYWIDE",,,,
200308,1160920,5376958,1,,"","CENTRAL PORTION",,,,
200308,1160920,5376959,1,,"","NORTH PORTION",,,,
200308,1160920,5376960,1,,"","BUNN",,,,
200308,1160741,5377098,1,2,"NW","NEW CASTLE",,,,
200308,1160742,5377099,1,,"","LEXINGTON",,,,
200308,1160743,5377100,1,10,"S","WILKINSON",31.06667,-91.25,,
200308,1160744,5377101,1,3,"SE","BAY ST LOUIS",30.28333,-89.3,,
200308,1160745,5377102,1,,"","VANCLEAVE",,,,
200308,1160746,5377103,1,,"","E LAKE PONTCHARTRAIN",,,,
200308,1160353,5377358,1,,"","ALLEGAN",42.53333,-85.85,,
200308,1160353,5377359,1,,"","GRAND JCT",42.4,-86.06667,,
200307,1160426,5377360,1,,"","CAMANCHE",41.66667,-90.35,,
200307,1160426,5377361,1,,"","ELVIRA",41.86667,-90.36667,,
200307,1160426,5377362,1,,"","CLINTON",41.83333,-90.2,,
200307,1160427,5377363,1,,"","FREEPORT",,,,
200307,1160420,5377364,1,,"","HAMILTON",40.4,-91.35,,
200308,1160722,5377428,1,,"","",,,,
200308,1160714,5377670,1,,"","FRONTENAC",,,,
200308,1160715,5377671,1,,"","MARYLAND HGTS",38.71667,-90.43333,,
200308,1160715,5377672,1,,"","BRIDGETON",38.76667,-90.43333,,
200309,1162965,5372411,1,60,"ESE","PORTERVILLE",,,,
200309,1162966,5372412,1,45,"E","PORTERVILLE",,,,
200307,1162967,5372413,1,2,"N","YOSEMITE VLG",,,,
200311,1163674,5372447,1,,"","",,,,
200311,1163674,5372347,1,,"","",,,,
200310,1163213,5372348,1,4,"E","FLOYDADA",33.18333,-102.28333,,
200310,1163414,5372349,1,,"","COUNTYWIDE",,,,
200310,1163414,5372350,1,,"","COUNTYWIDE",,,,
200310,1163415,5372351,1,,"","COUNTYWIDE",,,,
200310,1163415,5372352,1,,"","COUNTYWIDE",,,,
200310,1163212,5372276,1,,"","AMHERST",34.01667,-102.41667,,
200310,1163212,5372277,1,4,"N","LEVELLAND",33.63333,-102.36667,,
200310,1163212,5372278,1,2,"N","LEVELLAND",33.61667,-102.36667,,
200310,1163212,5372279,1,4,"N","WHITHARRAL",33.78333,-102.33333,,
200310,1163212,5372280,1,,"","EARTH",34.23333,-102.4,,
200310,1163212,5372281,1,,"","AMHERST",34.01667,-102.41667,,
200310,1163213,5372282,1,6,"SE","TULIA",33.05,-102.28333,,
200310,1163213,5372283,1,5,"S","BROWNFIELD",34.1,-101.33333,,
200307,1157574,5372987,1,,"","KOKOMO",40.48333,-86.13333,,
200307,1157660,5372649,1,2,"E","OKREEK",43.36667,-100.35,,
200307,1157661,5372650,1,5,"NE","MARTIN",43.21667,-101.68333,,
200307,1157662,5372651,1,,"","DUPREE",45.05,-101.58333,,
200307,1157663,5372652,1,2,"N","SCENIC",43.81667,-102.55,,
200307,1157663,5372653,1,4,"S","INTERIOR",43.66667,-101.98333,,
200307,1157663,5372654,1,5,"S","INTERIOR",43.65,-101.98333,,
200307,1157290,5372696,1,37,"ENE","WINTHROP HARBOR IL",,,,
200307,1157291,5372697,1,,"","SHEBOYGAN",,,,
200307,1157292,5372698,1,,"","SHEBOYGAN",,,,
200307,1157568,5372841,1,,"","INDIANAPOLIS",39.78333,-86.15,,
200307,1157568,5372842,1,,"","WINCHESTER",40.16667,-84.98333,,
200309,1162761,5371500,1,,"","",,,,
200309,1162762,5371501,1,,"","",,,,
200309,1162763,5371502,1,,"","",,,,
200309,1162764,5371503,1,,"","",,,,
200310,1163397,5371582,1,,"","WILLOWBROOK",40.6,-74.16667,,
200309,1163184,5371783,1,,"","CHESTERFIELD",37.36667,-77.51667,,
200310,1163362,5371901,1,,"","COUNTYWIDE",,,,
200311,1163678,5371902,1,,"","",,,,
200310,1163025,5371614,1,,"","KERMIT",31.85,-103.08333,,
200310,1163502,5371691,1,,"","",,,,
200310,1163025,5371708,1,4,"SSW","(MAF) MIDLAND INTL",31.88333,-102.23333,,
200310,1163352,5371883,1,,"","COUNTYWIDE",40.41667,-74.43333,,
200310,1163353,5371884,1,,"","SANDY HOOK BAY",,,,
200311,1163678,5371814,1,,"","",,,,
200311,1163678,5371815,1,,"","",,,,
200311,1163660,5371666,1,,"","",,,,
200310,1163411,5372022,1,,"","",,,,
200310,1163411,5372023,1,,"","",,,,
200310,1163411,5372024,1,,"","",,,,
200310,1163412,5372025,1,,"","",,,,
200310,1163412,5372026,1,,"","",,,,
200308,1162576,5372106,1,,"","MILLVILLE",39.4,-75.03333,,
200308,1162577,5372107,1,12,"NE","SLAUGHTER BEACH DE",,,,
200310,1163047,5372248,1,,"","",,,,
200310,1163047,5372249,1,,"","",,,,
200310,1163047,5372250,1,,"","",,,,
200310,1163489,5371997,1,,"","WHITE CONE",35.6,-110.06667,,
200310,1163209,5371998,1,,"","MANILA",,,,
200310,1163210,5371999,1,2,"NW","CORDOVA",35.16667,-89.81667,,
200311,1163674,5372076,1,,"","",,,,
200311,1163674,5372427,1,,"","",,,,
200310,1163032,5372400,1,,"","",,,,
200310,1163032,5372401,1,,"","",,,,
200310,1163032,5372402,1,,"","",,,,
200310,1163032,5372403,1,,"","",,,,
200311,1163674,5372446,1,,"","",,,,
200311,1163674,5372346,1,,"","",,,,
200310,1163427,5372374,1,,"","",,,,
200310,1163427,5372375,1,,"","",,,,
200307,1157573,5372968,1,,"","LEBANON",,,,
200307,1157573,5372969,1,,"","FRANKFORT",,,,
200307,1157573,5372970,1,,"","KOKOMO",,,,
200307,1157573,5372971,1,,"","TIPTON",,,,
200307,1157624,5372528,1,,"","NORTH MYRTLE BEACH",33.83333,-78.7,,
200307,1157266,5372592,1,,"","DAUPHIN ISLAND",,,,
200307,1157267,5372593,1,,"","GILBERTOWN",31.86667,-88.31667,,
200307,1157268,5372594,1,,"","FULTON",31.78333,-87.73333,,
200307,1157269,5372595,1,,"","FULTON",31.78333,-87.73333,,
200307,1157270,5372596,1,,"","PACE",30.6,-87.15,,
200307,1157271,5372597,1,,"","NAVARRE",,,,
200307,1157272,5372598,1,,"","POINT CLEAR",,,,
200307,1157273,5372599,1,,"","DAUPHIN ISLAND",,,,
200307,1157274,5372600,1,,"","NEEDHAM",,,,
200307,1157275,5372601,1,,"","ALABAMA PORT",,,,
200307,1157276,5372602,1,,"","CODEN",30.38333,-88.23333,,
200307,1157277,5372603,1,,"","JACKSON",31.51667,-87.88333,,
200307,1157278,5372604,1,,"","MONROEVILLE",31.51667,-87.33333,,
200307,1157279,5372605,1,,"","FRISCO CITY",,,,
200307,1157687,5372767,1,12,"S","HARRINGTON",43,-101.26667,,
200307,1157687,5372768,1,,"","HARRINGTON",43.16667,-101.26667,,
