FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
200507,4,0,21126,5465136,"D","07/04/2005 12:00:00",,"","Outside/Open Areas",200507
200507,7,0,21127,5465666,"D","07/07/2005 12:00:00",63,"M","Mobile/Trailer Home",200507
200507,27,0,21128,5464959,"D","07/27/2005 12:00:00",44,"M","Outside/Open Areas",200507
200507,23,0,21129,5463631,"D","07/23/2005 12:00:00",38,"M","Outside/Open Areas",200507
200507,23,0,21130,5463631,"D","07/23/2005 12:00:00",7,"M","Outside/Open Areas",200507
200507,7,0,21131,5463646,"D","07/07/2005 12:00:00",,"M","Vehicle/Towed Trailer",200507
200507,18,0,21133,5463793,"D","07/18/2005 12:00:00",60,"M","Outside/Open Areas",200507
200507,26,0,21136,5463083,"D","07/26/2005 12:00:00",16,"F","In Water",200507
200507,26,0,21137,5463083,"D","07/26/2005 12:00:00",25,"M","In Water",200507
200507,3,0,21138,5463239,"D","07/03/2005 12:00:00",31,"M","Outside/Open Areas",200507
200503,22,0,21139,5463579,"D","03/22/2005 12:00:00",19,"M","In Water",200503
200507,2,0,21140,5463673,"D","07/02/2005 12:00:00",17,"M","In Water",200507
200507,26,0,21141,5463685,"D","07/26/2005 12:00:00",41,"M","In Water",200507
200507,1,0,21142,5463748,"D","07/01/2005 12:00:00",38,"M","Outside/Open Areas",200507
200510,11,0,21255,5464346,"D","10/11/2005 12:00:00",14,"M","Under Tree",200510
200507,16,0,21144,5464112,"D","07/16/2005 12:00:00",18,"M","Ball Field",200507
200507,20,0,21146,5464113,"D","07/20/2005 12:00:00",13,"F","In Water",200507
200507,12,0,21288,5468641,"D","07/12/2005 12:00:00",,"M","Outside/Open Areas",200507
200507,20,0,21148,5467997,"D","07/20/2005 12:00:00",97,"M","Permanent Home",200507
200508,29,0,22083,5476037,"D","08/29/2005 12:00:00",40,"M","Outside/Open Areas",200508
200508,18,0,21488,5475742,"D","08/18/2005 12:00:00",54,"M","Permanent Home",200508
200507,19,0,21282,5475486,"D","07/19/2005 12:00:00",45,"M","Outside/Open Areas",200507
200508,15,0,21283,5475547,"D","08/15/2005 12:00:00",26,"M","Outside/Open Areas",200508
200508,8,0,21284,5475708,"D","08/08/2005 12:00:00",45,"F","Outside/Open Areas",200508
200509,16,0,21287,5475802,"D","09/16/2005 12:00:00",16,"F","In Water",200509
200509,25,0,21289,5475422,"D","09/25/2005 12:00:00",23,"M","In Water",200509
200509,20,0,21290,5475491,"D","09/20/2005 12:00:00",2,"F","Vehicle/Towed Trailer",200509
200510,17,0,21291,5475864,"D","10/17/2005 12:00:00",48,"M","Outside/Open Areas",200510
200507,9,0,21294,5474034,"D","07/09/2005 12:00:00",,"M","Boat",200507
200509,24,0,21295,5474597,"D","09/24/2005 12:00:00",52,"M","In Water",200509
200509,24,0,21296,5475131,"D","09/24/2005 12:00:00",35,"M","Boat",200509
200509,24,0,21297,5475145,"D","09/24/2005 12:00:00",,"M","Mobile/Trailer Home",200509
200509,14,0,21299,5474818,"D","09/14/2005 12:00:00",30,"M","In Water",200509
200509,8,0,21300,5474139,"D","09/08/2005 12:00:00",36,"M","Outside/Open Areas",200509
200509,8,0,21301,5474156,"D","09/08/2005 12:00:00",28,"M","In Water",200509
200509,5,0,21302,5474157,"D","09/05/2005 12:00:00",27,"M","In Water",200509
200510,10,0,21312,5478526,"D","10/10/2005 12:00:00",73,"F","Outside/Open Areas",200510
200509,21,0,21500,5479131,"D","09/21/2005 12:00:00",45,"M","Under Tree",200509
200509,24,0,21313,5478434,"D","09/24/2005 12:00:00",43,"M","Permanent Home",200509
200509,24,0,21314,5478434,"D","09/24/2005 12:00:00",56,"F","Permanent Home",200509
200509,24,0,21315,5478436,"D","09/24/2005 12:00:00",3,"F","Permanent Home",200509
200509,22,0,21319,5478489,"D","09/22/2005 12:00:00",17,"F","Vehicle/Towed Trailer",200509
200509,22,0,21320,5478489,"D","09/22/2005 12:00:00",75,"F","Other",200509
200509,21,0,21321,5478489,"D","09/21/2005 12:00:00",83,"M","Vehicle/Towed Trailer",200509
200509,21,0,21322,5478489,"D","09/21/2005 12:00:00",91,"F","Other",200509
200509,23,0,21323,5478489,"D","09/23/2005 12:00:00",58,"F","Outside/Open Areas",200509
200509,23,0,21324,5478489,"D","09/23/2005 12:00:00",1,"M","Other",200509
200509,23,0,21325,5478489,"D","09/23/2005 12:00:00",51,"M","Vehicle/Towed Trailer",200509
200509,23,0,21326,5478489,"D","09/23/2005 12:00:00",72,"F","Vehicle/Towed Trailer",200509
200509,25,0,21327,5478489,"D","09/25/2005 12:00:00",50,"F","Permanent Home",200509
200509,25,0,21328,5478489,"D","09/25/2005 12:00:00",63,"M","Permanent Home",200509
200509,22,0,21329,5478489,"D","09/22/2005 12:00:00",71,"F","Other",200509
200509,26,0,21330,5478489,"D","09/26/2005 12:00:00",29,"F","Other",200509
200509,23,0,21331,5478489,"D","09/23/2005 12:00:00",30,"F","Vehicle/Towed Trailer",200509
200509,27,0,21332,5478489,"D","09/27/2005 12:00:00",65,"M","Vehicle/Towed Trailer",200509
200509,27,0,21333,5478489,"D","09/27/2005 12:00:00",72,"F","Vehicle/Towed Trailer",200509
200509,28,0,21334,5478489,"D","09/28/2005 12:00:00",66,"M","Other",200509
200509,22,0,21335,5478489,"D","09/22/2005 12:00:00",58,"M","Other",200509
200509,22,0,21336,5478489,"D","09/22/2005 12:00:00",67,"F","Vehicle/Towed Trailer",200509
200509,22,0,21337,5478489,"D","09/22/2005 12:00:00",69,"F","Vehicle/Towed Trailer",200509
200509,22,0,21338,5478489,"D","09/22/2005 12:00:00",83,"F","Vehicle/Towed Trailer",200509
200509,22,0,21339,5478489,"D","09/22/2005 12:00:00",24,"M","Vehicle/Towed Trailer",200509
200509,22,0,21340,5478489,"D","09/22/2005 12:00:00",43,"F","Vehicle/Towed Trailer",200509
200509,24,0,21341,5478489,"D","09/24/2005 12:00:00",92,"F","Permanent Home",200509
200509,24,0,21343,5478489,"D","09/24/2005 12:00:00",79,"F","Other",200509
200509,24,0,21344,5478489,"D","09/24/2005 12:00:00",71,"M","Permanent Home",200509
200509,25,0,21345,5478489,"D","09/25/2005 12:00:00",90,"M","Other",200509
200509,25,0,21346,5478489,"D","09/25/2005 12:00:00",86,"F","Other",200509
200509,25,0,21347,5478489,"D","09/25/2005 12:00:00",85,"M","Vehicle/Towed Trailer",200509
200509,26,0,21348,5478489,"D","09/26/2005 12:00:00",83,"M","Vehicle/Towed Trailer",200509
200509,26,0,21349,5478489,"D","09/26/2005 12:00:00",92,"M","Vehicle/Towed Trailer",200509
200509,21,0,21350,5478489,"D","09/21/2005 12:00:00",27,"F","Outside/Open Areas",200509
200509,21,0,21351,5478489,"D","09/21/2005 12:00:00",91,"F","Other",200509
200509,22,0,21353,5478490,"D","09/22/2005 12:00:00",,"","Outside/Open Areas",200509
200509,22,0,21354,5478491,"D","09/22/2005 12:00:00",,"","Outside/Open Areas",200509
200509,22,0,21355,5478551,"D","09/22/2005 12:00:00",68,"F","Vehicle/Towed Trailer",200509
200509,22,0,21356,5478551,"D","09/22/2005 12:00:00",53,"M","Vehicle/Towed Trailer",200509
200509,24,0,21357,5478551,"D","09/24/2005 12:00:00",71,"M","Other",200509
200509,22,0,21358,5478551,"D","09/22/2005 12:00:00",81,"M","Other",200509
200509,22,0,21359,5478551,"D","09/22/2005 12:00:00",80,"F","Outside/Open Areas",200509
200509,26,0,21360,5478551,"D","09/26/2005 12:00:00",76,"F","Permanent Home",200509
200509,26,0,21361,5478551,"D","09/26/2005 12:00:00",44,"M","Permanent Home",200509
200509,26,0,21362,5478551,"D","09/26/2005 12:00:00",43,"F","Permanent Home",200509
200509,22,0,21363,5478551,"D","09/22/2005 12:00:00",62,"F","Vehicle/Towed Trailer",200509
200509,22,0,21364,5478551,"D","09/22/2005 12:00:00",59,"F","Other",200509
200509,23,0,21365,5478551,"D","09/23/2005 12:00:00",29,"M","Other",200509
200509,26,0,21367,5478551,"D","09/26/2005 12:00:00",76,"F","Other",200509
200509,4,0,22150,5478819,"D","09/04/2005 12:00:00",38,"M","Golfing",200509
200509,3,0,21369,5478966,"D","09/03/2005 12:00:00",28,"F","In Water",200509
200509,5,0,21370,5478967,"D","09/05/2005 12:00:00",45,"M","In Water",200509
200509,24,0,21371,5478316,"D","09/24/2005 12:00:00",50,"M","Mobile/Trailer Home",200509
200510,2,0,21372,5476539,"D","10/02/2005 12:00:00",34,"M","In Water",200510
200509,25,0,21375,5477526,"D","09/25/2005 12:00:00",41,"F","In Water",200509
200510,5,0,21376,5477622,"D","10/05/2005 12:00:00",15,"M","Ball Field",200510
200510,24,0,21377,5477625,"D","10/24/2005 12:00:00",55,"M","Outside/Open Areas",200510
200510,24,0,21378,5477626,"D","10/24/2005 12:00:00",85,"F","Mobile/Trailer Home",200510
200510,24,0,21379,5477627,"D","10/24/2005 12:00:00",60,"M","Boat",200510
200511,1,0,21380,5477627,"D","11/01/2005 12:00:00",72,"M","Mobile/Trailer Home",200511
200510,24,0,21381,5477628,"D","10/24/2005 12:00:00",82,"F","Permanent Home",200510
200510,8,0,21382,5477818,"D","10/08/2005 12:00:00",62,"M","Vehicle/Towed Trailer",200510
200510,8,0,21417,5477834,"D","10/08/2005 12:00:00",19,"F","Vehicle/Towed Trailer",200510
200510,9,0,21385,5477471,"D","10/09/2005 12:00:00",,"F","Vehicle/Towed Trailer",200510
200510,23,0,21387,5476619,"D","10/23/2005 12:00:00",,"","Vehicle/Towed Trailer",200510
200510,9,0,21388,5478006,"D","10/09/2005 12:00:00",,"M","Boat",200510
200510,9,0,21389,5478006,"D","10/09/2005 12:00:00",,"M","In Water",200510
200510,15,0,21390,5477903,"D","10/15/2005 12:00:00",,"M","In Water",200510
200510,15,0,21391,5477904,"D","10/15/2005 12:00:00",,"F","In Water",200510
200501,12,0,21394,5482100,"D","01/12/2005 12:00:00",83,"M","Mobile/Trailer Home",200501
200501,12,0,21395,5482100,"D","01/12/2005 12:00:00",83,"F","Mobile/Trailer Home",200501
200506,29,0,21396,5481191,"D","06/29/2005 12:00:00",68,"F","Outside/Open Areas",200506
200506,30,0,21397,5481192,"D","06/30/2005 12:00:00",56,"M","Permanent Home",200506
200507,22,0,21398,5481193,"D","07/22/2005 12:00:00",58,"M","Outside/Open Areas",200507
200509,24,0,21400,5481037,"D","09/24/2005 12:00:00",79,"M","Outside/Open Areas",200509
200511,10,0,21412,5481374,"D","11/10/2005 12:00:00",72,"F","In Water",200511
200511,10,0,21413,5481374,"D","11/10/2005 12:00:00",44,"M","In Water",200511
200511,15,0,21414,5481488,"D","11/15/2005 12:00:00",51,"M","In Water",200511
200511,12,0,21415,5482140,"D","11/12/2005 12:00:00",82,"F","Permanent Home",200511
200511,27,0,21463,5479881,"D","11/27/2005 12:00:00",60,"M","Outside/Open Areas",200511
200510,16,0,21416,5480132,"D","10/16/2005 12:00:00",38,"F","Under Tree",200510
200511,6,0,21418,5480597,"D","11/06/2005 12:00:00",5,"M","Mobile/Trailer Home",200511
200511,6,0,21419,5480597,"D","11/06/2005 12:00:00",25,"M","Mobile/Trailer Home",200511
200511,6,0,21420,5480597,"D","11/06/2005 12:00:00",56,"F","Mobile/Trailer Home",200511
200511,6,0,21421,5480597,"D","11/06/2005 12:00:00",59,"M","Mobile/Trailer Home",200511
200511,6,0,21422,5480597,"D","11/06/2005 12:00:00",6,"F","Mobile/Trailer Home",200511
200511,6,0,21423,5480597,"D","11/06/2005 12:00:00",26,"M","Mobile/Trailer Home",200511
200511,6,0,21424,5480597,"D","11/06/2005 12:00:00",46,"F","Mobile/Trailer Home",200511
200511,6,0,21425,5480597,"D","11/06/2005 12:00:00",31,"F","Mobile/Trailer Home",200511
200511,6,0,21426,5480597,"D","11/06/2005 12:00:00",28,"M","Mobile/Trailer Home",200511
200511,6,0,21427,5480597,"D","11/06/2005 12:00:00",60,"F","Mobile/Trailer Home",200511
200511,6,0,21428,5480597,"D","11/06/2005 12:00:00",2,"M","Mobile/Trailer Home",200511
200511,6,0,21429,5480597,"D","11/06/2005 12:00:00",61,"F","Mobile/Trailer Home",200511
200511,6,0,21430,5480597,"D","11/06/2005 12:00:00",46,"F","Mobile/Trailer Home",200511
200511,6,0,21431,5480597,"D","11/06/2005 12:00:00",38,"M","Mobile/Trailer Home",200511
200504,2,0,21019,5444549,"D","04/02/2005 12:00:00",45,"M","Vehicle/Towed Trailer",200504
200503,22,0,21020,5444669,"D","03/22/2005 12:00:00",49,"M","In Water",200503
200501,4,0,20877,5433806,"D","01/04/2005 12:00:00",79,"F","In Water",200501
200501,4,0,20983,5434326,"D","01/04/2005 12:00:00",63,"M","Vehicle/Towed Trailer",200501
200501,25,0,20872,5432740,"D","01/25/2005 12:00:00",85,"F","Mobile/Trailer Home",200501
200501,6,0,20874,5432781,"D","01/06/2005 12:00:00",63,"F","Permanent Home",200501
200501,6,0,20876,5432781,"D","01/06/2005 12:00:00",75,"M","Permanent Home",200501
200501,5,0,20894,5433028,"D","01/05/2005 12:00:00",20,"F","Outside/Open Areas",200501
200501,5,0,20895,5433028,"D","01/05/2005 12:00:00",20,"M","Outside/Open Areas",200501
200501,27,0,20932,5433536,"D","01/27/2005 12:00:00",53,"M","Outside/Open Areas",200501
200501,27,0,20933,5433536,"D","01/27/2005 12:00:00",83,"F","Outside/Open Areas",200501
200501,27,0,20934,5433537,"D","01/27/2005 12:00:00",88,"F","Outside/Open Areas",200501
200501,16,0,20935,5433699,"D","01/16/2005 12:00:00",22,"M","Outside/Open Areas",200501
200501,16,0,20936,5433699,"D","01/16/2005 12:00:00",24,"M","Outside/Open Areas",200501
200501,21,0,20937,5436619,"D","01/21/2005 12:00:00",77,"M","Permanent Home",200501
200501,19,0,20938,5436623,"D","01/19/2005 12:00:00",87,"M","Outside/Open Areas",200501
200501,24,0,20939,5434548,"D","01/24/2005 12:00:00",68,"M","Outside/Open Areas",200501
200501,29,0,20996,5434636,"D","01/29/2005 12:00:00",88,"M","Permanent Home",200501
200501,31,0,20998,5434731,"D","01/31/2005 12:00:00",82,"M","Permanent Home",200501
200501,31,0,20999,5434731,"D","01/31/2005 12:00:00",71,"M","Permanent Home",200501
200501,22,0,20942,5434908,"D","01/22/2005 12:00:00",55,"F","Outside/Open Areas",200501
200501,12,0,20943,5435141,"D","01/12/2005 12:00:00",28,"M","Outside/Open Areas",200501
200501,4,0,20944,5435162,"D","01/04/2005 12:00:00",69,"M","Vehicle/Towed Trailer",200501
200501,4,0,20945,5435162,"D","01/04/2005 12:00:00",67,"F","Vehicle/Towed Trailer",200501
200501,13,0,20947,5436171,"D","01/13/2005 12:00:00",70,"M","Mobile/Trailer Home",200501
200501,13,0,20948,5436171,"D","01/13/2005 12:00:00",62,"F","Mobile/Trailer Home",200501
200501,11,0,20950,5436320,"D","01/11/2005 12:00:00",24,"F","Vehicle/Towed Trailer",200501
200507,19,0,21153,5467997,"D","07/19/2005 12:00:00",75,"F","Permanent Home",200507
200507,18,0,21154,5467997,"D","07/18/2005 12:00:00",62,"M","Other",200507
200507,18,0,21155,5467997,"D","07/18/2005 12:00:00",81,"F","Permanent Home",200507
200507,17,0,21156,5467997,"D","07/17/2005 12:00:00",65,"M","Other",200507
200507,17,0,21157,5467997,"D","07/17/2005 12:00:00",65,"M","Other",200507
200507,17,0,21158,5467997,"D","07/17/2005 12:00:00",65,"M","Other",200507
200507,17,0,21159,5467997,"D","07/17/2005 12:00:00",65,"M","Other",200507
200507,17,0,21160,5467997,"D","07/17/2005 12:00:00",65,"M","Other",200507
200507,17,0,21161,5467997,"D","07/17/2005 12:00:00",65,"M","Other",200507
200507,17,0,21162,5467997,"D","07/17/2005 12:00:00",65,"M","Other",200507
200507,16,0,21163,5467997,"D","07/16/2005 12:00:00",65,"M","Other",200507
200507,16,0,21164,5467997,"D","07/16/2005 12:00:00",65,"M","Other",200507
200507,16,0,21165,5467997,"D","07/16/2005 12:00:00",65,"M","Other",200507
200507,16,0,21166,5467997,"D","07/16/2005 12:00:00",65,"M","Other",200507
200507,15,0,21167,5467997,"D","07/15/2005 12:00:00",65,"M","Other",200507
200507,15,0,21168,5467997,"D","07/15/2005 12:00:00",65,"M","Other",200507
200507,15,0,21169,5467997,"D","07/15/2005 12:00:00",65,"M","Other",200507
200507,15,0,21170,5467997,"D","07/15/2005 12:00:00",65,"M","Other",200507
200507,15,0,21171,5467997,"D","07/15/2005 12:00:00",55,"M","Other",200507
200507,15,0,21172,5467997,"D","07/15/2005 12:00:00",55,"M","Other",200507
200507,15,0,21173,5467997,"D","07/15/2005 12:00:00",55,"M","Other",200507
200507,15,0,21174,5467997,"D","07/15/2005 12:00:00",55,"M","Other",200507
200507,15,0,21175,5467997,"D","07/15/2005 12:00:00",55,"M","Other",200507
200507,15,0,21176,5467997,"D","07/15/2005 12:00:00",55,"M","Other",200507
200507,15,0,21177,5467997,"D","07/15/2005 12:00:00",55,"M","Other",200507
200507,22,0,21178,5468211,"D","07/22/2005 12:00:00",50,"M","In Water",200507
200507,18,0,21179,5468219,"D","07/18/2005 12:00:00",86,"F","Permanent Home",200507
200507,18,0,21180,5468219,"D","07/18/2005 12:00:00",72,"M","Permanent Home",200507
200507,18,0,21181,5468219,"D","07/18/2005 12:00:00",77,"M","Permanent Home",200507
200507,18,0,21182,5468219,"D","07/18/2005 12:00:00",91,"M","Permanent Home",200507
200507,20,0,21183,5468219,"D","07/20/2005 12:00:00",84,"M","Permanent Home",200507
