YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
200208,1141219,5310804,1,15,"N","HULETT",44.9,-104.6,,
200208,1141220,5310805,1,17,"NNE","BELLE FOURCHE",44.9,-103.73333,,
200208,1141221,5310806,1,2,"W","BELVIDERE",43.83333,-101.3,,
200208,1141222,5310807,1,9,"N","CEDAR BUTTE",43.71667,-101.01667,,
200208,1141223,5310808,1,,"","WHITE RIVER",43.56667,-100.75,,
200208,1141224,5310809,1,6,"NE","WOOD",43.56667,-100.4,,
200208,1141225,5310810,1,3,"SW","ALLEN",43.25,-101.98333,,
200208,1141226,5310811,1,3,"E","WANBLEE",43.56667,-101.6,,
200208,1141227,5310812,1,,"","MARTIN",43.16667,-101.75,,
200208,1141228,5310813,1,6,"N","HOWES",44.7,-102.05,,
200208,1141229,5310814,1,9,"SE","ZEONA",45.1,-102.8,,
200208,1141229,5310815,1,13,"SE","ZEONA",45.06667,-102.75,,
200208,1141230,5310816,1,5,"W","MAURINE",45.01667,-102.7,,
200208,1141231,5310817,1,7,"SW","ELM SPGS",44.25,-102.61667,,
200208,1141232,5310818,1,1,"N","WICKSVILLE",44.11667,-102.58333,,
200208,1141232,5310819,1,,"","BOXELDER",44.11667,-103.06667,,
200208,1141232,5310820,1,,"","WASTA",44.06667,-102.45,,
200208,1141233,5310821,1,12,"S","ELM SPGS",44.15,-102.51667,,
200208,1141234,5310822,1,25,"NW","WINNER",43.61667,-100.21667,,
200208,1141235,5310823,1,2,"S","MYSTIC",44.05,-103.63333,,
200208,1141236,5310824,1,3,"SW","CUSTER",43.73333,-103.65,,
200207,1139942,5311184,1,,"","",,,,
200207,1139943,5311185,1,,"","",,,,
200207,1139944,5311186,1,,"","",,,,
200207,1139945,5311187,1,,"","",,,,
200207,1139946,5311188,1,,"","",,,,
200208,1140117,5311212,1,,"","",,,,
200207,1139964,5311290,1,,"","",,,,
200207,1139965,5311291,1,,"","POLACCA",,,,
200208,1140117,5311216,1,,"","",,,,
200208,1140124,5311217,1,,"","",,,,
200207,1140407,5311542,1,,"","VILONIA",35.08333,-92.21667,,
200207,1139907,5311543,1,,"","COUNTYWIDE",,,,
200208,1140117,5311209,1,,"","",,,,
200207,1140340,5311252,1,,"","BATON ROUGE",,,,
200207,1140538,5311253,1,,"","LA BRANCH",45.88333,-87.46667,,
200207,1140538,5311254,1,,"","ARNOLD",46.05,-87.48333,,
200207,1140538,5311255,1,2,"SE","FOSTER CITY",45.95,-87.71667,,
200208,1140058,5311777,1,4,"W","LENOX",40.88333,-94.63333,,
200208,1140118,5311952,1,,"","DURAND",42.43333,-89.33333,,
200208,1140118,5311953,1,,"","CALEDONIA",42.36667,-88.9,,
200208,1140118,5311954,1,,"","CARPENTERSVILLE",42.13333,-88.25,,
200208,1140118,5311955,1,,"","WAUKEGAN",42.36667,-87.83333,,
200207,1139292,5309285,1,2,"W","COOKEVILLE",36.16667,-85.53333,,
200207,1139292,5309286,1,3,"E","CLARKSVILLE",,,,
200208,1142007,5312569,1,10,"E","BEULAH",38.08333,-104.8,,
200208,1142127,5312570,1,,"","ST DAVID",47.33333,-68.23333,,
200208,1142128,5312571,1,,"","WILLIMANTIC",45.3,-69.41667,,
200208,1142129,5312572,1,1,"SE","ORIENT",45.8,-67.83333,,
200207,1142130,5312573,1,9,"E","BAR HARBOR",44.38333,-68.01667,,
200207,1142131,5312574,1,28,"SE","BAR HARBOR",44.1,-67.8,,
200212,1140220,5312216,1,,"","",,,,
200208,1142434,5312706,1,10,"SW","ETHAN",43.45,-98.11667,,
200208,1142435,5312707,1,,"","PARKSTON",43.4,-97.98333,,
200208,1142436,5312708,1,1,"S","FARMER",43.7,-97.68333,,
200208,1142437,5312709,1,,"","(FSD)JOE FOSS FLD SI",43.58333,-96.73333,,
200208,1142438,5312710,1,6,"S","LARCHWOOD",43.36667,-96.45,,
200208,1142439,5312711,1,2,"SW","RUTHTON",44.16667,-96.15,,
200208,1142472,5312712,1,6,"NE","AVON",43.06667,-97.98333,,
200208,1142473,5312713,1,,"","UTICA",42.98333,-97.48333,,
200208,1142474,5312714,1,5,"N","TYNDALL",43.05,-97.85,,
200208,1141868,5312816,1,,"","GREEN VLY",,,,
200208,1142313,5312964,1,,"","NISKAYUNA",42.78333,-73.83333,,
200208,1142162,5312928,1,,"","WESTFIELD",42.11667,-72.75,,
200207,1140669,5310568,1,15,"E","LAKE CITY",33.86667,-79.48333,,
200207,1140670,5310569,1,,"","HEMINGWAY",33.75,-79.45,,
200207,1140671,5310570,1,,"","MAPLE HILL",34.5,-77.68333,,
200207,1140672,5310571,1,,"","BOLTON",34.31667,-78.41667,,
200207,1140673,5310572,1,,"","DELCO",34.31667,-78.21667,,
200207,1140674,5310573,1,,"","LAKE WACCAMAW",34.31667,-78.51667,,
200207,1140543,5310657,1,,"","",,,,
200207,1140677,5310658,1,,"","WILMINGTON",,,,
200207,1140678,5310659,1,1,"SW","LELAND",34.23333,-78.06667,,
200207,1140679,5310660,1,,"","WILMINGTON",34.23333,-77.93333,,
200207,1140680,5310661,1,1,"W","SURFSIDE BEACH",33.65,-78.13333,,
200207,1140681,5310662,1,3,"SE","BRITTON NECK",33.86667,-79.3,,
200207,1140682,5310663,1,2,"W","CONWAY",33.83333,-79.08333,,
200207,1140683,5310664,1,4,"SW","CARVERS BAY",33.58333,-79.38333,,
200207,1140684,5310665,1,4,"SE","SHALLOTTE",33.93333,-78.35,,
200207,1140544,5310734,1,,"","DEER PARK",,,,
200207,1140559,5310735,1,4,"S","MC ALESTER",34.88333,-95.76667,,
200207,1140559,5310736,1,,"","WILBURTON",,,,
200207,1140559,5310737,1,3,"WSW","HULBERT",,,,
200207,1140560,5310738,1,,"","CENTRALIA",36.8,-95.35,,
200207,1140560,5310739,1,,"","SPAVINAW",36.38333,-95.05,,
200207,1140560,5310740,1,,"","SOUTH COFFEYVILLE",36.98333,-95.61667,,
200207,1140560,5310741,1,,"","NOWATA",36.7,-95.63333,,
200207,1139937,5311097,1,,"","SOUTH PORTION",,,,
200207,1139937,5311098,1,,"","COUNTYWIDE",,,,
200208,1141938,5313362,1,,"","FAIR GROVE",37.38333,-93.15,,
200208,1141939,5313363,1,,"","ALDRICH",37.55,-93.56667,,
200208,1141940,5313364,1,,"","ROLLA",37.95,-91.76667,,
200208,1141941,5313365,1,,"","SALEM",37.65,-91.55,,
200208,1141942,5313366,1,,"","BONA",37.55,-93.68333,,
200208,1141943,5313367,1,,"","ROGERSVILLE",,,,
200208,1141943,5313368,1,,"","NORTH PORTION",,,,
200208,1141944,5313369,1,,"","COUNTYWIDE",,,,
200208,1142097,5313566,1,,"","WILLOWICK",41.61667,-81.5,,
200208,1142097,5313567,1,,"","MAUMEE BAY",41.68333,-83.5,,
200208,1142315,5313046,1,,"","GREENVILLE",,,,
200208,1142316,5313047,1,,"","ROCKINGHAM",43.18333,-72.5,,
200208,1142317,5313048,1,,"","ADAMS",,,,
200208,1142317,5313049,1,,"","ADAMS",,,,
200208,1142318,5313050,1,,"","GREENVILLE",,,,
200208,1142175,5313116,1,3,"N","ARICKAREE",39.73333,-103.06667,,
200208,1142175,5313117,1,10,"E","ANTON",39.75,-103.03333,,
200208,1142175,5313118,1,10,"W","COPE",39.66667,-103.03333,,
200208,1142175,5313119,1,2,"SW","COPE",39.65,-102.88333,,
200208,1142175,5313120,1,19,"S","OTIS",39.86667,-102.95,,
200208,1142175,5313121,1,,"","COPE",39.66667,-102.85,,
200207,1138278,5304701,1,4,"S","NEW MARKET",40.68333,-94.9,,
200207,1138172,5304879,1,,"","MANY",31.56667,-93.48333,,
200207,1138173,5304880,1,9,"N","HEMPHILL",31.46667,-93.85,,
200207,1138174,5304881,1,4,"N","PINELAND",31.3,-93.98333,,
200207,1138175,5304882,1,3,"N","LOGANSPORT",32.01667,-94,,
200207,1138176,5304883,1,,"","GLOSTER",32.18333,-93.81667,,
200207,1138177,5304884,1,3,"E","GENOA",33.38333,-93.86667,,
200207,1138178,5304885,1,5,"E","NACOGDOCHES",31.6,-94.58333,,
200207,1140020,5311572,1,1,"S","GALVESTON",29.3,-94.81667,,
200207,1140020,5311573,1,15,"S","TEXAS CITY",29.18333,-94.9,,
200208,1140129,5311574,1,,"","DODD CITY",,,,
200208,1140129,5311575,1,5,"SE","SULPHUR SPGS",33.08333,-95.53333,,
200208,1140129,5311576,1,4,"NW","JACKSBORO",33.25,-98.21667,,
200208,1140129,5311577,1,,"","CHICO",33.3,-97.81667,,
200208,1140129,5311578,1,,"","HALTOM CITY",32.8,-97.26667,,
200208,1140129,5311579,1,,"","KELLER",32.93333,-97.25,,
200208,1140129,5311580,1,,"","RICHARDSON",32.95,-96.71667,,
200208,1140129,5311581,1,,"","EMORY",32.86667,-95.75,,
200208,1140130,5311582,1,,"","FT WORTH",,,,
200208,1140131,5311583,1,,"","TEMPLE",31.1,-97.35,,
200208,1140132,5311584,1,,"","CHAMBERSBURG",39.93333,-77.66667,,
200208,1140133,5311585,1,,"","UPTON",39.8,-77.81667,,
200212,1140220,5312230,1,,"","",,,,
200212,1140220,5312231,1,,"","",,,,
200208,1142375,5312359,1,3,"N","FLANDREAU",44.1,-96.58333,,
200208,1142375,5312360,1,3,"N","FLANDREAU",44.1,-96.58333,,
200208,1142376,5312361,1,2,"E","WINFRED",44,-97.33333,,
200208,1141996,5312362,1,,"","WEST CENTRAL PORTION",,,,
200207,1142053,5312363,1,14,"E","HINCKLEY",46.01667,-92.63333,,
200207,1142054,5312364,1,2,"S","GLIDDEN",46.1,-90.56667,,
200207,1142055,5312365,1,,"","GLIDDEN",46.13333,-90.56667,,
200207,1142056,5312366,1,,"","DULUTH",46.8,-92.1,,
200207,1142057,5312367,1,7,"E","SUPERIOR",46.71667,-91.95,,
200207,1142058,5312368,1,,"","BLUEBERRY",46.58333,-91.68333,,
200207,1142059,5312369,1,12,"S","SUPERIOR",46.55,-92.1,,
200207,1142060,5312370,1,3,"S","WASHBURN",46.61667,-90.9,,
200207,1142061,5312371,1,2,"S","FIFIELD",45.85,-90.41667,,
200207,1142062,5312372,1,3,"NW","SANDSTONE",46.16667,-92.91667,,
200207,1142063,5312373,1,,"","REDTOP",,,,
200207,1142064,5312374,1,15,"E","BRAINERD",,,,
200207,1142065,5312375,1,6,"NW","MINONG",,,,
200208,1142298,5312679,1,,"","FOLLETT",36.43333,-100.13333,,
200208,1142298,5312680,1,,"","DARROUZETT",36.43333,-100.31667,,
200208,1142007,5312563,1,3,"SW","WILEY",38.11667,-102.75,,
200208,1142007,5312564,1,4,"W","WESTON",37.03333,-105.01667,,
200208,1142007,5312565,1,6,"E","LAMAR",38.08333,-102.5,,
200208,1142007,5312566,1,,"","COLORADO CITY",37.91667,-104.86667,,
200208,1142007,5312567,1,3,"S","WILEY",38.1,-102.71667,,
200208,1142007,5312568,1,1,"S","LAMAR",38.06667,-102.61667,,
200208,1140119,5311956,1,,"","SOUTH CENTRAL PORTION",,,,
200208,1140172,5311800,1,,"","",,,,
200208,1140172,5311801,1,,"","",,,,
200208,1140124,5311968,1,,"","",,,,
200208,1140124,5311976,1,,"","",,,,
200208,1140124,5311977,1,,"","",,,,
200207,1139921,5312025,1,,"","COUNTYWIDE",,,,
200207,1140019,5311570,1,,"","WEST PORTION",,,,
200207,1140020,5311571,1,14,"S","TEXAS CITY",29.2,-94.9,,
200207,1139068,5309346,1,,"","RUSSUM",31.86667,-91,,
200207,1139069,5309347,1,1,"SW","STARKVILLE",33.45,-88.85,,
200207,1139069,5309348,1,,"","COLUMBUS",33.5,-88.43333,,
200207,1139069,5309349,1,2,"W","DREW",33.81667,-90.56667,,
200207,1139070,5309350,1,,"","HAMBURG",33.23333,-91.81667,,
200207,1139071,5309351,1,3,"NW","ADATON",33.51667,-88.96667,,
200207,1139387,5309352,1,6,"SE","KIM",37.18333,-103.26667,,
200207,1139388,5309353,1,6,"WSW","BUENA VISTA",,,,
200207,1139389,5309354,1,10,"S","SHERIDAN LAKE",38.31667,-102.28333,,
200207,1139389,5309355,1,8,"N","GRANADA",38.18333,-102.31667,,
200207,1139390,5309356,1,15,"SE","WESTCLIFFE",37.98333,-105.26667,,
200207,1139262,5309357,1,,"","DECATUR",42,-96.25,,
200207,1139263,5309358,1,1,"N","COUNCIL BLUFFS",41.28333,-95.86667,,
200207,1139264,5309359,1,,"","BLENCOE",41.93333,-96.08333,,
200207,1139072,5309416,1,,"","COUNTYWIDE",31.53333,-90.5,,
200207,1139072,5309417,1,,"","STRINGER",31.86667,-89.26667,,
200207,1139072,5309418,1,5,"W","COLUMBIA",31.25,-89.91667,,
200207,1139072,5309419,1,9,"N","PHILADELPHIA",32.9,-89.11667,,
200207,1139072,5309420,1,,"","COUNTYWIDE",32.71667,-89.51667,,
200207,1139072,5309421,1,,"","COLUMBUS",33.5,-88.43333,,
200207,1139072,5309422,1,1,"W","CAMERON",32.83333,-89.88333,,
200207,1139072,5309423,1,,"","RIDGELAND",32.43333,-90.13333,,
200207,1139072,5309424,1,,"","(JAN)THOMPSON FLD JA",32.31667,-90.08333,,
200207,1140988,5309634,1,,"","TOWN HOUSE",44.31667,-70.76667,,
200207,1139292,5309287,1,,"","DOTSONVILLE",36.48333,-87.48333,,
200207,1138856,5308511,1,8,"E","GRAFTON",48.41667,-97.23333,,
200207,1138856,5308512,1,,"","NEW ROCKFORD",47.68333,-99.13333,,
200207,1138856,5308513,1,1,"N","PILLSBURY",47.21667,-97.78333,,
200207,1138856,5308514,1,,"","LUVERNE",47.25,-97.95,,
200207,1138856,5308515,1,,"","PILLSBURY",47.2,-97.78333,,
200207,1138856,5308516,1,,"","LANKIN",,,,
200207,1138856,5308517,1,,"","DEVILS LAKE",48.1,-98.85,,
200207,1138867,5308518,1,,"","HIAWASSEE",34.95,-83.75,,
200207,1138867,5308519,1,,"","HIAWASSEE",34.95,-83.75,,
200207,1138867,5308520,1,5,"SE","ALPHARETTA",34.01667,-84.23333,,
200207,1138867,5308521,1,,"","NORCROSS",33.93333,-84.21667,,
200207,1138984,5308543,1,,"","",,,,
200207,1138984,5308544,1,,"","",,,,
200207,1138857,5308615,1,,"","WARREN",48.2,-96.76667,,
200207,1138857,5308616,1,,"","NEBISH",47.76667,-94.85,,
200207,1138857,5308617,1,9,"N","MC INTOSH",47.76667,-95.9,,
200207,1138857,5308618,1,6,"N","MC INTOSH",47.71667,-95.9,,
200207,1138857,5308619,1,4,"E","MENAHGA",46.75,-95.01667,,
200207,1138857,5308620,1,,"","MC INTOSH",47.63333,-95.9,,
200207,1138858,5308621,1,,"","DALLAS",33.91667,-84.83333,,
200207,1138858,5308622,1,,"","LULA",34.38333,-83.66667,,
200207,1138858,5308623,1,,"","CLERMONT",34.48333,-83.76667,,
200207,1138858,5308624,1,,"","CLERMONT",34.48333,-83.76667,,
200207,1139047,5308761,1,,"","REHOBOTH BEACH",,,,
200207,1139103,5308472,1,,"","",,,,
200207,1139060,5309183,1,,"","RAYMOND",32.26667,-90.43333,,
200207,1139060,5309184,1,,"","MERIDIAN ARPT",32.33333,-88.75,,
200207,1139061,5309185,1,10,"NW","CARROLLTON",33.6,-90.03333,,
200207,1139061,5309186,1,10,"NW","CARROLLTON",33.6,-90.03333,,
200207,1139061,5309187,1,,"","ELLISVILLE",,,,
200207,1139061,5309188,1,,"","COLLINS",31.63333,-89.55,,
200207,1139061,5309189,1,5,"N","LAUREL",31.76667,-89.13333,,
200207,1139061,5309190,1,5,"NE","PRENTISS",31.65,-89.81667,,
200207,1139062,5309191,1,,"","COLLINSTON",32.68333,-91.86667,,
200207,1139232,5309192,1,,"","SALMON",45.16667,-113.9,,
200207,1139232,5309193,1,,"","SALMON",45.16667,-113.9,,
200207,1139233,5309194,1,,"","ARLEE",47.15,-114.08333,,
200207,1139233,5309195,1,5,"SW","VICTOR",,,,
200207,1139123,5308791,1,,"","",,,,
200207,1139123,5308792,1,,"","",,,,
200207,1139163,5308926,1,,"","COUNTYWIDE",36.73333,-82.56667,,
200207,1139164,5308927,1,,"","MOSHEIM",36.2,-82.95,,
200207,1139165,5308928,1,,"","ROGERSVILLE",,,,
200207,1139166,5308929,1,,"","COUNTYWIDE",36.71667,-81.96667,,
200207,1139167,5308930,1,,"","KYLES FORD",36.56667,-83.05,,
200207,1139168,5308931,1,,"","PENNINGTON GAP",36.75,-83.03333,,
200207,1138877,5308981,1,,"","WATERVILLE",43.21667,-91.3,,
200207,1138878,5308982,1,,"","LAKE CITY",,,,
200207,1139055,5308983,1,,"","",,,,
200207,1139055,5308984,1,,"","",,,,
200207,1139056,5308985,1,3,"NW","LUMBERTON",31.03333,-89.48333,,
200207,1139056,5308986,1,,"","COUNTYWIDE",31.61667,-89.18333,,
200207,1139056,5308987,1,,"","COUNTYWIDE",32.33333,-90,,
200207,1139056,5308988,1,,"","MADISON",32.46667,-90.1,,
200207,1139057,5308989,1,2,"SE","HEBRON",31.68333,-89.36667,,
200207,1139058,5308990,1,3,"SW","CANTON",32.58333,-90.06667,,
200207,1139058,5308991,1,,"","CANTON",32.61667,-90.03333,,
200207,1139058,5308992,1,8,"NW","JACKSON",32.41667,-90.26667,,
200207,1140989,5309646,1,,"","GILFORD",43.55,-71.4,,
200209,1141253,5309647,1,,"","LAKELAND",,,,
200209,1141254,5309648,1,,"","(PIE)ST PETE/CLRWATE",,,,
200209,1141255,5309649,1,4,"NW","PINELLAS PARK",,,,
200209,1141256,5309650,1,,"","SEMINOLE PARK",,,,
200209,1141257,5309651,1,,"","LARGO",27.91667,-82.8,,
200209,1141258,5309652,1,,"","PUNTA GORDA",,,,
200209,1141259,5309653,1,3,"SW","BRANDON",,,,
200209,1141260,5309654,1,2,"SW","FT MYERS",,,,
200209,1141261,5309655,1,,"","CLEARWATER",,,,
200209,1141262,5309656,1,,"","MIDDLE TAMPA BAY",27.76667,-82.53333,,
200207,1140803,5309696,1,2,"N","OLDHAM",44.25,-97.3,,
200207,1140804,5309697,1,2,"NE","SINAI",44.26667,-97,,
200207,1140805,5309698,1,,"","CARTHAGE",44.16667,-97.71667,,
200207,1140989,5309699,1,,"","STRAFFORD",43.33333,-71.18333,,
200207,1139292,5309284,1,,"","MT JULIET",36.2,-86.51667,,
200207,1139292,5309288,1,,"","SMITHVILLE",,,,
200207,1139292,5309289,1,,"","CROSS PLAINS",36.55,-86.7,,
200207,1139067,5309343,1,3,"N","BRANDON",32.31667,-89.98333,,
200207,1139067,5309344,1,26,"W","LAUREL",31.7,-89.58333,,
200207,1139068,5309345,1,,"","RODNEY",31.86667,-91.2,,
200208,1138900,5308012,1,2,"E","SYCAMORE",37.33333,-95.68333,,
200208,1138900,5308013,1,1,"E","HALE",37.23333,-96,,
200208,1138900,5308014,1,,"","CANEY",37.01667,-95.95,,
200208,1138900,5308015,1,,"","ST PAUL",37.51667,-95.16667,,
200208,1138900,5308016,1,,"","PARSONS",,,,
200207,1139314,5307017,1,,"","MURRYSVILLE",40.43333,-79.7,,
200207,1139314,5307018,1,,"","EVANS CITY",40.76667,-80.06667,,
200207,1139314,5307019,1,2,"W","LATROBE",40.3,-79.41667,,
200207,1139314,5307020,1,,"","LATROBE",40.3,-79.38333,,
200207,1139314,5307021,1,,"","LATROBE",40.3,-79.38333,,
200207,1139314,5307022,1,,"","TIONESTA",41.5,-79.46667,,
200207,1139314,5307023,1,,"","TIONESTA",41.5,-79.46667,,
200207,1139314,5307024,1,,"","TYLERSBURG",41.38333,-79.33333,,
200207,1139884,5306534,1,,"","WILLSHIRE",40.75,-84.81667,,
200207,1139884,5306535,1,,"","VAN WERT",40.86667,-84.56667,,
200207,1139884,5306536,1,,"","WILLSHIRE",40.75,-84.81667,,
200207,1139884,5306537,1,,"","WILLSHIRE",40.75,-84.81667,,
200207,1139884,5306538,1,,"","DELPHOS",40.83333,-84.33333,,
200207,1139884,5306539,1,,"","PANDORA",40.95,-83.96667,,
200207,1139884,5306540,1,,"","COLUMBUS GROVE",40.91667,-84.05,,
200207,1138185,5304892,1,,"","SHELBYVILLE",31.75,-94.08333,,
200207,1138186,5304893,1,,"","JUNCTION CITY",33.01667,-92.73333,,
200207,1138187,5304894,1,,"","SPEARSVILLE",32.93333,-92.6,,
200206,1137778,5305111,1,5,"NE","MOSCOW",37.38333,-101.13333,,
200206,1137778,5305112,1,20,"NNW","LIBERAL",37.3,-101.06667,,
200206,1137778,5305113,1,,"","HUGOTON",37.18333,-101.35,,
200206,1137778,5305114,1,10,"SW","HUGOTON",37.08333,-101.48333,,
200206,1137778,5305115,1,,"","HUGOTON",37.18333,-101.35,,
200206,1137863,5304948,1,,"","JEROME CO  ARPT",42.73333,-114.45,,
200206,1137863,5304949,1,30,"ESE","BRUNEAU",42.71667,-115.23333,,
200206,1137864,5304950,1,,"","GLENNS FERRY",42.95,-115.3,,
200206,1138046,5305080,1,,"","GRINNELL",39.13333,-100.63333,,
200206,1138046,5305081,1,10,"S","HOXIE",39.2,-100.43333,,
200207,1138200,5304999,1,,"","MONROE",,,,
200207,1138201,5305000,1,,"","SOUTHWEST PORTION",,,,
200207,1138201,5305001,1,,"","BECKLEY",37.78333,-81.18333,,
200207,1138201,5305002,1,2,"N","CLAY",38.5,-81.08333,,
200207,1138266,5304495,1,,"","GARLAND",32.91667,-96.63333,,
200207,1138267,5304496,1,,"","OVILLA",,,,
200207,1138267,5304497,1,,"","NORTHWEST PORTION",,,,
200207,1138267,5304498,1,,"","KOSSE",,,,
200207,1138267,5304499,1,,"","WEST CENTRAL PORTION",,,,
200207,1138267,5304500,1,,"","SOUTH CENTRAL PORTION",,,,
200207,1138268,5304501,1,,"","LAMASCO",33.7,-96.06667,,
200207,1138268,5304502,1,,"","HONEY GROVE",33.58333,-95.91667,,
200207,1138269,5304503,1,,"","FT WORTH",32.75,-97.35,,
200207,1138270,5304504,1,25,"NE","CRESCENT CITY",,,,
200207,1138271,5304505,1,,"","",,,,
200206,1137623,5305531,1,,"","SYRACUSE",,,,
200206,1137624,5305532,1,,"","ONEIDA",,,,
200206,1137625,5305533,1,,"","UTICA",,,,
200206,1137626,5305534,1,,"","LOCKE",,,,
200206,1137626,5305535,1,,"","COUNTYWIDE",,,,
200206,1137881,5305257,1,,"","",,,,
200206,1138072,5305603,1,21,"ESE","MENDOTA",35.65,-100.15,,
200206,1137896,5305281,1,,"","TIVOLI",42.06667,-73.91667,,
200206,1137896,5305282,1,,"","WAPPINGERS FALLS",41.6,-73.91667,,
200206,1137897,5305283,1,,"","KENT",41.71667,-73.48333,,
200206,1137898,5305284,1,,"","DURHAM",42.4,-74.18333,,
200206,1138056,5305285,1,,"","BRYAN",30.66667,-96.36667,,
200206,1138056,5305286,1,,"","SOMERVILLE",30.35,-96.53333,,
200206,1138056,5305287,1,,"","CALDWELL",30.53333,-96.68333,,
200206,1138056,5305288,1,,"","BURTON",30.18333,-96.6,,
200206,1138056,5305289,1,,"","COUNTYWIDE",30.23333,-96.43333,,
200206,1138056,5305290,1,,"","NEW WAVERLY",30.53333,-95.5,,
200206,1137899,5305347,1,,"","GLEN",42.88333,-74.33333,,
200206,1137899,5305348,1,,"","RHINEBECK",41.91667,-73.91667,,
200206,1137803,5305441,1,,"","",,,,
200207,1139748,5307816,1,,"","CLANTON",32.83333,-86.65,,
200207,1139749,5307817,1,,"","PELHAM",33.28333,-86.81667,,
200207,1140935,5310895,1,,"","STATESVILLE",35.78333,-80.9,,
200207,1140935,5310896,1,2,"E","STATESVILLE",35.78333,-80.86667,,
200207,1140936,5310897,1,,"","GAFFNEY",35.06667,-81.63333,,
200207,1140937,5310898,1,1,"E","MOORESBORO",35.3,-81.68333,,
200208,1142336,5313252,1,,"","",,,,
200208,1142336,5313253,1,,"","",,,,
200206,1137804,5305442,1,,"","",,,,
200206,1137804,5305443,1,,"","",,,,
200206,1137804,5305444,1,,"","",,,,
200206,1137804,5305445,1,,"","",,,,
200206,1138104,5306252,1,,"","ORLEANS",40.13333,-99.45,,
200206,1138104,5306253,1,,"","HENDLEY",40.13333,-99.96667,,
200206,1138104,5306254,1,,"","ALMA",40.1,-99.35,,
200206,1138021,5306351,1,,"","",,,,
200206,1138025,5306373,1,,"","COUNTYWIDE",,,,
200206,1138025,5306374,1,,"","COUNTYWIDE",,,,
200206,1137694,5306025,1,4,"W","RAMONA",44.11667,-97.3,,
200206,1137695,5306026,1,6,"E","CARTHAGE",44.16667,-97.6,,
200206,1137695,5306027,1,4,"NE","CARTHAGE",44.2,-97.66667,,
200206,1137696,5306028,1,13,"S","DE SMET",44.2,-97.55,,
200206,1137697,5306029,1,,"","CARTHAGE",44.16667,-97.71667,,
200206,1137698,5306030,1,,"","DE SMET",44.38333,-97.55,,
200206,1137699,5306031,1,5,"NW","PLANKINTON",43.76667,-98.55,,
200206,1137700,5306032,1,1,"S","CARTHAGE",44.15,-97.71667,,
200206,1137701,5306033,1,2,"NW","BADGER",44.5,-97.23333,,
200206,1137702,5306034,1,7,"N","ARTESIAN",44.11667,-97.91667,,
200206,1137703,5306035,1,5,"N","CHAMBERLAIN",43.86667,-99.33333,,
