YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
199601,2029781,5549674,1,,"","",,,,
199604,2036728,5551328,1,,"","",,,,
199604,2036728,5551329,1,,"","",,,,
199606,2037836,5551464,1,,"","POCATELLO",,,,
199605,2031150,5548573,1,,"","PAWNEE ROCK",38.27,-98.98,3816,9859
199606,2036640,5550761,1,,"","LOCKESBURG",33.97,-94.17,3358,9410
199606,2036641,5550762,1,,"","HOPE",33.67,-93.6,3340,9336
199606,2036642,5550763,1,,"","HOPE",,,,
199606,2036643,5550764,1,1,"NE","FULTON",,,,
199606,2036648,5550916,2,4,"E","BROKEN BOW",34.03,-94.67,3402,9440
199606,2036649,5550917,2,3,"E","TYLER",32.35,-95.25,3221,9515
199606,2036979,5550217,1,,"","LANCASTER",38.83,-85.52,3850,8531
199606,2036980,5550218,1,,"","FORDSVILLE",37.63,-86.72,3738,8643
199606,1010026,5550215,1,,"","SLATE VLY",38.17,-83.72,3810,8343
199606,2036978,5550216,1,,"","YOSEMITE",37.35,-84.83,3721,8450
199604,2031574,5548622,1,2,"S","COMFORT",29.93,-98.92,2956,9855
199604,2031575,5548623,1,,"","COMFORT",29.97,-98.92,2958,9855
199604,2031576,5548624,1,8,"E","ROCKSPRINGS",30.02,-100.07,3001,10004
199604,2031577,5548625,1,8,"E","ROCKSPRINGS",30.02,-100.07,3001,10004
199604,2031578,5548626,1,10,"N","LEAKEY",29.88,-99.75,2953,9945
199605,2031145,5548567,1,10,"NW","LYONS",38.45,-98.33,3827,9820
199605,1003773,5548568,1,,"","CLAFLIN",38.52,-98.53,3831,9832
199605,2031146,5548569,1,4,"W","LANGLEY",38.55,-98.03,3833,9802
199605,2031147,5548570,1,4,"SW","HOLYROOD",38.55,-98.45,3833,9827
199605,2031148,5548571,1,3,"NE","FREEMONT",38.58,-97.75,3835,9745
199605,2031149,5548572,1,,"","FALUN",38.67,-97.75,3840,9745
199606,2036981,5550219,1,,"","MOREHEAD",,,,
199606,2036982,5550220,1,,"","PARIS",38.22,-84.25,3813,8415
199606,2036983,5550221,1,,"","NORTHERN PART",38.5,-84.35,3830,8421
199606,2036984,5550222,1,,"","BOYCE",36.83,-86.37,3650,8622
199607,2036985,5550223,1,,"","MIDDLETOWN",38.25,-85.53,3815,8532
199607,2036986,5550224,1,,"","MT EDEN",38.05,-85.15,3803,8509
199603,1003632,5547909,1,,"","LONGWOOD",28.7,-81.35,2842,8121
199603,1003633,5547910,1,,"","OVIEDO",28.67,-81.2,2840,8112
199603,2031021,5547911,1,,"","CHULUOTA",28.63,-81.13,2838,8108
199603,2031022,5547912,1,10,"SE","CHRISTMAS",28.43,-80.9,2826,8054
199603,2031023,5547913,1,2,"E","ORLANDO",28.55,-81.33,2833,8120
199603,2031024,5547914,1,1,"N","TITUSVILLE",28.62,-80.8,2837,8048
199603,2030450,5548022,1,,"","",,,,
199606,2036665,5550933,2,3,"S","SHELBYVILLE",31.7,-94.08,3142,9405
199606,2036666,5550934,1,,"","NEWVILLE",,,,
199604,1003828,5548762,1,,"","CLAYTON",41.87,-84.23,4152,8414
199604,2031196,5548763,1,,"","WHITEFORD CENTER",41.77,-83.68,4146,8341
199603,1003631,5547908,1,,"","LONGWOOD",28.7,-81.35,2842,8121
199605,2031140,5548562,1,,"","SUPPESVILLE",37.5,-97.77,3730,9746
199605,2031141,5548563,1,,"","ANTHONY",37.15,-98.03,3709,9802
199605,2031142,5548564,1,,"","HILLSBORO",38.35,-97.2,3821,9712
199605,2031143,5548565,1,,"","PEABODY",38.17,-97.1,3810,9706
199605,2031144,5548566,1,8,"N","ELLINWOOD",38.47,-98.58,3828,9835
199604,2031545,5548591,1,,"","HUNTSVILLE",34.73,-86.62,3444,8637
199604,2031546,5548592,1,,"","SCOTTSBORO",34.67,-86.03,3440,8602
199604,2031547,5548593,1,,"","CLANTON",32.83,-86.65,3250,8639
199604,2031542,5548588,2,,"","HARTSELLE",34.43,-86.93,3426,8656
199601,2029739,5548818,1,,"","",,,,
199601,2029739,5548819,1,,"","",,,,
199601,2029739,5548820,1,,"","",,,,
199602,2029740,5548821,1,,"","",,,,
199602,2029741,5548822,1,,"","",,,,
199603,2030041,5548673,2,,"","PEARL",32.28,-90.12,3217,9007
199602,1002201,5549009,1,,"","",,,,
199602,2029744,5549024,1,,"","",,,,
199602,2029744,5549025,1,,"","",,,,
199602,2030478,5548498,1,,"","",,,,
199602,2030478,5548499,1,,"","",,,,
199602,2030462,5548274,1,,"","",,,,
199602,2029744,5549023,1,,"","",,,,
199603,2029926,5548017,1,,"","",,,,
199602,2031430,5548154,1,,"","",,,,
199602,2031430,5548155,1,,"","",,,,
199604,2030495,5548529,2,2,"E","STERLINGTON",32.7,-92.05,3242,9203
199604,2030496,5548530,1,,"","SLIGO",32.45,-93.58,3227,9335
199605,2036530,5550364,1,,"","SHARON",34.95,-81.33,3457,8120
199605,2036531,5550365,1,2,"S","LOCKHART",34.75,-81.45,3445,8127
199606,2037834,5551462,1,,"","CHUBBUCK",,,,
199606,2037835,5551463,1,2,"NE","POCATELLO",,,,
199606,2036650,5550918,1,,"","CENTER",31.78,-94.18,3147,9411
199606,2036651,5550919,1,,"","CLARKSVILLE",33.62,-95.05,3337,9503
199606,2036652,5550920,2,5,"N","CLARKSVILLE",33.68,-95.05,3341,9503
199606,2036653,5550921,2,5,"W","GILMER",32.73,-95.02,3244,9501
199606,2036654,5550922,2,8,"N","MT PLEASANT",33.28,-94.98,3317,9459
199606,2036655,5550923,1,,"","PITTSBURG",33,-94.97,3300,9458
199606,2036656,5550924,1,,"","TENAHA",31.93,-94.25,3156,9415
199606,2036657,5550925,2,2,"E","RUSK",31.8,-95.12,3148,9507
199606,2036658,5550926,1,,"","DOUGLASS",31.67,-94.88,3140,9453
199605,2036525,5550359,1,3,"W","THICKETTY",35.02,-81.77,3501,8146
199605,2036526,5550360,1,2,"N","GAFFNEY",35.1,-81.63,3506,8138
199605,2036527,5550361,1,4,"E","GAFFNEY",35.07,-81.57,3504,8134
199605,2036528,5550362,1,2,"N","GAFFNEY",,,,
199605,2036529,5550363,1,,"","BLACKSBURG",35.12,-81.5,3507,8130
199605,2031114,5548536,1,,"","CHERRYVALE",37.27,-95.55,3716,9533
199604,2030493,5548527,1,,"","ALLEN",31.83,-93.28,3150,9317
199604,2030494,5548528,1,,"","MONROE",32.5,-92.12,3230,9207
199605,2031115,5548537,1,1,"W","IOLA",37.92,-95.42,3755,9525
199605,2031116,5548538,1,1,"S","IOLA",37.9,-95.4,3754,9524
199605,2031117,5548539,1,,"","PARSONS",37.33,-95.27,3720,9516
199605,2031151,5548574,2,,"","BUSHTON",38.52,-98.4,3831,9824
199605,2031152,5548575,1,,"","ATTICA",37.23,-98.23,3714,9814
199603,2029738,5548800,1,,"","WINCHESTER",40.17,-84.98,4010,8459
199604,2031543,5548589,2,2,"SW","LOCUST FORK",33.88,-86.63,3353,8638
199604,2031544,5548590,1,2,"W","ATHENS",34.8,-87.02,3448,8701
199607,2037023,5550424,2,4,"S","CORYDON",38.17,-86.12,3810,8607
199607,2037024,5550425,1,,"","EAST CENTRAL PART",38.2,-86.05,3812,8603
199607,2037025,5550426,1,,"","MIDDLETOWN",,,,
199607,2037028,5550429,1,,"","COUNTYWIDE",,,,
199607,2037026,5550427,1,,"","WESTERN HALF",,,,
199607,2037027,5550428,1,,"","COUNTYWIDE",,,,
199607,2037029,5550430,1,,"","COUNTYWIDE",,,,
199601,2038176,5550320,1,,"","",,,,
199603,2029732,5548787,1,,"","",,,,
199604,2031573,5548621,1,6,"S","CENTER POINT",29.87,-99.03,2952,9902
199603,2031215,5548985,1,,"","",,,,
199603,2031215,5548986,1,,"","",,,,
199603,2031216,5548987,1,,"","",,,,
199603,2031216,5548990,1,,"","",,,,
199602,1002201,5548991,1,,"","",,,,
199602,1002201,5548992,1,,"","",,,,
199602,1002201,5548993,1,,"","",,,,
199604,2030945,5547453,1,,"","",,,,
199601,2029887,5547588,1,,"","",,,,
199602,2031441,5547714,1,,"","",,,,
199602,2031441,5547715,1,,"","",,,,
199602,2031441,5547716,1,,"","",,,,
199602,2031441,5547717,1,,"","",,,,
199603,2029861,5547315,1,,"","",,,,
199603,2031417,5547459,1,,"","",,,,
199603,2031417,5547460,1,,"","",,,,
199602,2031441,5547726,1,,"","",,,,
199602,2031441,5547727,1,,"","",,,,
199603,2029862,5547320,1,,"","",,,,
199603,2031417,5547462,1,,"","",,,,
199603,2031417,5547463,1,,"","",,,,
199604,2030944,5547444,1,,"","CYNTHIANA",38.38,-84.3,3823,8418
199601,2029887,5547586,1,,"","",,,,
199602,2030464,5548282,1,,"","",,,,
199603,2030474,5548308,1,,"","",,,,
199603,2030474,5548309,1,,"","",,,,
199603,2030475,5548310,1,,"","",,,,
199603,2030475,5548311,1,,"","",,,,
199602,2031430,5548171,1,,"","",,,,
199602,2031430,5548172,1,,"","",,,,
199602,2031430,5548173,1,,"","",,,,
199601,2029890,5547971,1,,"","",,,,
199601,2029891,5547972,1,,"","",,,,
199601,2029892,5547973,1,,"","",,,,
199603,2029893,5547974,1,5,"SW","DICKSON",36.03,-87.45,3602,8727
199603,2029894,5547975,1,4,"S","DICKSON",36.03,-87.38,3602,8723
199603,1002375,5547976,1,,"","DICKSON",36.08,-87.38,3605,8723
199601,2029887,5547583,1,,"","",,,,
199601,2029887,5547584,1,,"","",,,,
199602,2031441,5547704,1,,"","",,,,
199602,2031441,5547705,1,,"","",,,,
199603,2029862,5547324,1,,"","",,,,
199603,2029862,5547325,1,,"","",,,,
199603,2029862,5547326,1,,"","",,,,
199603,2031417,5547465,1,,"","",,,,
199601,2029889,5547808,1,,"","",,,,
199602,2031441,5547719,1,,"","",,,,
199601,2029889,5547805,1,,"","",,,,
199601,2029887,5547567,1,,"","",,,,
199602,2031441,5547718,1,,"","",,,,
199602,2031441,5547733,1,,"","",,,,
199602,2031441,5547728,1,,"","",,,,
199602,2031441,5547729,1,,"","",,,,
199602,2031441,5547730,1,,"","",,,,
199602,2031441,5547731,1,,"","",,,,
199602,2031441,5547732,1,,"","",,,,
199601,2029889,5547794,1,,"","",,,,
199601,2029889,5547813,1,,"","",,,,
199603,2031417,5547464,1,,"","",,,,
199604,1003458,5546995,1,,"","POTTSBORO",33.75,-96.67,3345,9640
199603,2031443,5547743,1,,"","",,,,
199603,2031443,5547744,1,,"","",,,,
199603,2031443,5547745,1,,"","",,,,
199603,2031443,5547746,1,,"","",,,,
199603,2031444,5547747,1,,"","",,,,
199601,2029889,5547798,1,,"","",,,,
199601,2029889,5547799,1,,"","",,,,
199603,2030475,5548312,1,,"","",,,,
199603,2030475,5548313,1,,"","",,,,
199604,2031527,5547957,1,,"","ODENVILLE",33.68,-86.4,3341,8624
199604,2031528,5547958,2,,"","ARAB",34.32,-86.5,3419,8630
199604,2031529,5547959,1,,"","DOUBLE SPRINGS",,,,
199603,2029897,5547980,1,,"","CENTERVILLE",35.78,-87.47,3547,8728
199603,2029898,5547981,1,,"","BELLEVILLE",35.27,-86.57,3516,8634
199603,1002381,5547982,1,,"","LYNCHBURG",35.28,-86.38,3517,8623
199603,1002376,5547977,1,2,"NE","EVA",36.08,-87.98,3605,8759
199603,2029895,5547978,1,,"","MC EWEN",36.12,-87.63,3607,8738
199603,2029896,5547979,1,7,"E","DICKSON",36.08,-87.27,3605,8716
199603,2029899,5547983,1,,"","ESTILL SPRINGS",35.27,-86.13,3516,8608
199601,2029887,5547762,1,,"","",,,,
199601,2029887,5547574,1,,"","",,,,
199602,2030478,5548503,1,,"","",,,,
199601,2029887,5547563,1,,"","",,,,
199601,2029889,5547809,1,,"","",,,,
199604,2030920,5547416,2,,"","HARMON'S LICK",37.35,-84.48,3721,8429
199601,2029887,5547568,1,,"","",,,,
199604,2030921,5547417,1,,"","GEORGETOWN",38.2,-84.55,3812,8433
199604,2030922,5547418,1,,"","",,,,
199604,2030923,5547419,1,,"","MONTICELLO",36.83,-84.83,3650,8450
199604,1003530,5547420,1,,"","DRENNON",38.5,-85.05,3830,8503
199604,2030924,5547421,2,3,"S","OTTAWA",37.32,-84.47,3719,8428
199601,2029887,5547565,1,,"","",,,,
199601,2029887,5547566,1,,"","",,,,
199604,2030928,5547427,2,3,"NW","KNOB LICK",37.12,-85.72,3707,8543
199604,2030929,5547428,1,4,"N","SCIENCE HILL",,,,
199603,2030376,5547400,1,,"","COUNTYWIDE",,,,
199601,2029889,5547800,1,,"","",,,,
199603,2030367,5547391,1,,"","COUNTYWIDE",,,,
199606,2037101,5550790,1,20,"N","INVERNESS",48.85,-110.68,4851,11041
199606,2037102,5550791,2,2,"NW","BRADY",48.05,-111.87,4803,11152
199606,2037103,5550792,1,6,"N","DENTON",47.4,-109.92,4724,10955
199601,2038175,5550314,1,,"","",,,,
199601,2038175,5550315,1,,"","",,,,
199603,2037726,5550864,1,,"","",,,,
199601,2038176,5550318,1,,"","",,,,
199601,2038176,5550319,1,,"","",,,,
199603,2037726,5550863,1,,"","",,,,
199607,2037007,5550406,1,,"","PEWEE VLY",38.32,-85.48,3819,8529
199607,2037008,5550407,1,,"","LOUISVILLE",38.23,-85.78,3814,8547
199607,2037009,5550408,1,,"","LA GRANGE",38.4,-85.38,3824,8523
199607,1010062,5550409,1,,"","NEW WASHINGTON",38.57,-85.55,3834,8533
199605,2037744,5551045,1,,"","",,,,
199602,2037239,5551396,1,,"","",,,,
199605,2038335,5551270,1,,"","DERBY CENTER",44.95,-72.13,4457,7208
199604,1009771,5551534,1,,"","",,,,
199605,2037748,5551050,1,,"","",,,,
199604,1009771,5551533,1,,"","",,,,
199607,2038170,5550285,1,,"","",,,,
199607,2038170,5550286,1,,"","",,,,
199607,2038171,5550287,1,,"","",,,,
199607,2038172,5550288,1,,"","",,,,
199601,2036760,5551812,1,,"","",,,,
199601,2036760,5551813,1,,"","",,,,
199601,2036760,5551814,1,,"","",,,,
199601,2036760,5551815,1,,"","",,,,
199603,1003849,5548978,1,,"","",,,,
199603,2031215,5548979,1,,"","",,,,
199603,2031215,5548980,1,,"","",,,,
199603,2031215,5548981,1,,"","",,,,
199603,2030055,5548846,1,,"","BLUE BALL",34.95,-93.7,3457,9342
199603,2030368,5547392,1,,"","COUNTYWIDE",,,,
199603,2030369,5547393,1,,"","COUNTYWIDE",,,,
199603,2030370,5547394,1,,"","COUNTYWIDE",,,,
199603,2030371,5547395,1,,"","COUNTYWIDE",,,,
199603,2030372,5547396,1,,"","COUNTYWIDE",,,,
199603,2030373,5547397,1,,"","COUNTYWIDE",,,,
199603,2030374,5547398,1,,"","COUNTYWIDE",,,,
199603,2030375,5547399,1,,"","COUNTYWIDE",,,,
199603,2030377,5547401,1,,"","COUNTYWIDE",,,,
199603,2030378,5547402,1,,"","COUNTYWIDE",,,,
199605,2031135,5548557,1,,"","BUSHTON",38.52,-98.4,3831,9824
199605,2031136,5548558,1,,"","BUSHTON",38.52,-98.4,3831,9824
199605,2031137,5548559,1,3,"S","CLAFLIN",38.47,-98.53,3828,9832
199605,2031138,5548560,1,,"","CRISFIELD",37.17,-98.32,3710,9819
199605,2031139,5548561,1,6,"E","WINFIELD",37.25,-96.87,3715,9652
199606,1009958,5550006,1,,"","",,,,
199605,2036923,5550013,1,,"","",,,,
199605,2036924,5550014,1,,"","",,,,
199605,2036919,5550009,1,,"","DALTON",40.8,-81.7,4048,8142
199605,2036920,5550010,1,,"","EAST HALF",41.3,-80.67,4118,8040
199603,2030379,5547403,2,,"","HIGH POINT",34.73,-85.32,3444,8519
199603,2030380,5547404,1,,"","CLEVELAND",34.6,-83.75,3436,8345
199603,2030381,5547405,1,,"","SUMMERVILLE",34.48,-85.35,3429,8521
199605,2036549,5550383,1,,"","HARRISBURG",35.32,-80.67,3519,8040
199605,1009565,5550384,1,,"","GRANITE QUARRY",35.62,-80.45,3537,8027
199606,2037608,5550273,1,15,"NE","ELLSWORTH",42.22,-102.08,4213,10205
199606,2037609,5550274,2,11,"SSW","GORDON",42.65,-102.28,4239,10217
199606,2037610,5550275,1,6,"E","MERRIMAN",42.92,-101.58,4255,10135
199603,1002557,5548847,1,,"","PINE RIDGE",34.58,-93.88,3435,9353
199603,2030069,5548863,2,7,"SW","MELBOURNE",36,-92,3600,9200
199603,2031215,5548984,1,,"","",,,,
199603,2036708,5551153,1,,"","",,,,
199604,2036728,5551336,1,,"","",,,,
199601,2036764,5551979,1,,"","",,,,
199603,2036708,5551154,1,,"","",,,,
199602,2037249,5551613,1,,"","",,,,
199606,2037842,5551652,1,,"","ROCKLAND",42.57,-112.87,4234,11252
199606,2037844,5551654,1,,"","SPRINGFIELD",43.08,-112.7,4305,11242
199606,2037846,5551656,1,,"","SHOSHONE",42.93,-114.4,4256,11424
199606,2037847,5551657,1,,"","SHOSHONE",42.93,-114.4,4256,11424
199602,2037249,5551620,1,,"","",,,,
199601,2404607,5535423,1,,"","",,,,
199601,2404607,5535424,1,,"","",,,,
199602,2402843,5535425,1,,"","",,,,
199602,2404233,5535449,1,,"","",,,,
199602,2404233,5535450,1,,"","",,,,
199601,2404511,5535576,1,,"","",,,,
199601,2404511,5535577,1,,"","",,,,
199601,2404511,5535578,1,,"","",,,,
199602,2404234,5535475,1,,"","",,,,
199601,2404511,5535579,1,,"","",,,,
199602,2402843,5535426,1,,"","",,,,
199601,2404357,5535543,1,,"","",,,,
199601,2404357,5535544,1,,"","",,,,
199601,2404357,5535545,1,,"","",,,,
199601,2404357,5535546,1,,"","",,,,
199601,2404357,5535547,1,,"","",,,,
199601,2404357,5535548,1,,"","",,,,
199601,2404510,5535549,1,,"","",,,,
199603,2031217,5549174,1,,"","",,,,
199603,1003854,5549224,1,,"","",,,,
199603,1003854,5549225,1,,"","",,,,
199603,1003854,5549226,1,,"","",,,,
199602,2029754,5549230,1,,"","",,,,
199602,2029754,5549231,1,,"","",,,,
199602,2029754,5549232,1,,"","",,,,
199602,2029754,5549233,1,,"","",,,,
199602,2029754,5549234,1,,"","",,,,
199604,2030630,5549364,1,,"","",,,,
199604,2030630,5549365,1,,"","",,,,
199604,2030630,5549366,1,,"","",,,,
199604,2030630,5549367,1,,"","",,,,
199602,2029754,5549235,1,,"","",,,,
199602,2029754,5549236,1,,"","",,,,
199602,2029754,5549237,1,,"","",,,,
199602,2029754,5549238,1,,"","",,,,
199602,2029754,5549239,1,,"","",,,,
199602,2029754,5549240,1,,"","",,,,
199606,2036456,5549976,1,,"","MC MAHAN",29.85,-97.52,2951,9731
199606,2036457,5549977,1,,"","MC MAHAN",29.85,-97.52,2951,9731
199606,2036458,5549978,1,,"","FLORESVILLE",29.13,-98.17,2908,9810
199606,2037554,5550075,1,3,"W","LAKESIDE",42.07,-102.48,4204,10229
199606,2037555,5550076,1,10,"S","PAXTON",40.97,-101.37,4058,10122
199606,2036453,5549973,1,,"","BANDERA",29.72,-99.07,2943,9904
199606,2036454,5549974,1,,"","MOULTON",29.58,-97.15,2935,9709
199606,2036455,5549975,1,,"","HONDO",,,,
199606,2036459,5549979,1,,"","MOULTON",29.58,-97.15,2935,9709
199606,2036460,5549980,1,,"","BUCHANAN DAM",30.73,-98.43,3044,9826
199606,2036461,5549981,1,,"","AUSTIN",30.28,-97.75,3017,9745
199606,2036462,5549982,1,,"","CUERO",29.1,-97.28,2906,9717
199606,2036463,5549983,1,,"","CUERO",29.1,-97.28,2906,9717
199606,2036464,5549984,1,,"","CUERO",,,,
199606,2036465,5549985,1,,"","SCHULENBURG",,,,
199606,2036466,5549986,1,,"","COUNTYWIDE",,,,
199604,2036467,5549987,1,,"","HOWE, INDIANA",41.72,-85.42,4143,8525
199604,1009477,5549988,1,,"","BIG LAKE",41.27,-85.2,4116,8512
199604,2036468,5549989,1,,"","CHURUBUSCO",41.23,-85.32,4114,8519
199604,2036469,5549990,1,,"","SOUTHERN WHITLEY CO",41.08,-85.53,4105,8532
199604,2036470,5549991,2,,"","DUNKIRK",40.38,-85.22,4023,8513
199604,2036471,5549992,1,,"","",,,,
199605,2038217,5550682,1,,"","HEBRON",40.17,-97.58,4010,9735
199605,2038218,5550683,1,,"","MANKATO",39.78,-98.22,3947,9813
199605,2038219,5550684,1,,"","LOGAN",39.67,-99.57,3940,9934
199605,2038220,5550685,1,1,"W","PHILLIPSBURG",39.75,-99.33,3945,9920
199605,1011381,5550686,1,1,"N","PHILLIPSBURG",39.77,-99.32,3946,9919
199605,2038221,5550687,1,,"","SPEED",39.68,-99.42,3941,9925
199605,2038222,5550688,1,,"","GRETNA",39.77,-99.22,3946,9913
199605,1011384,5550689,1,,"","AGRA",39.77,-99.12,3946,9907
199605,2038223,5550690,1,,"","AURORA",,,,
199603,2029862,5547323,1,,"","",,,,
199606,2038464,5551483,1,,"","PEARISBURG",37.32,-80.73,3719,8044
199606,2038465,5551484,1,,"","BLUE RIDGE",37.38,-79.82,3723,7949
199603,1011326,5550326,1,,"","",,,,
199603,1011326,5550327,1,,"","",,,,
199603,1011326,5550328,1,,"","",,,,
199603,1011326,5550325,1,,"","",,,,
199603,1011326,5550329,1,,"","",,,,
199602,2037239,5551398,1,,"","",,,,
199601,1009772,5551539,1,,"","",,,,
199603,2036705,5551135,1,,"","",,,,
199602,2037241,5551413,1,,"","",,,,
199604,1009771,5551535,1,,"","",,,,
199602,2037241,5551412,1,,"","",,,,
199601,1009772,5551536,1,,"","",,,,
199603,2036705,5551144,1,,"","",,,,
199606,2038439,5550903,1,,"","MULBERRY",36.25,-81.17,3615,8110
199606,2038440,5550904,1,1,"N","BLACKSBURG",37.25,-80.42,3715,8025
199604,2030501,5548674,2,8,"E","MANSFIELD",32.03,-93.58,3202,9335
199604,1003057,5548675,1,,"","CARMEL",32.08,-93.62,3205,9337
199603,2031217,5549182,1,,"","",,,,
199603,2031217,5549183,1,,"","",,,,
199603,2029732,5548783,1,,"","",,,,
199603,2037724,5550851,1,,"","",,,,
199605,2036567,5550544,1,,"","CONOVER",35.7,-81.22,3542,8113
199605,2036568,5550545,1,,"","MAIDEN",35.58,-81.22,3535,8113
199605,2031118,5548540,1,5,"S","CLAFLIN",38.45,-98.53,3827,9832
199605,2031119,5548541,1,4,"W","BUSHTON",38.52,-98.47,3831,9828
199605,2031120,5548542,1,4,"SW","HOLYROOD",38.55,-98.47,3833,9828
199605,2031121,5548543,1,4,"SE","RUSSELL",38.85,-98.8,3851,9848
199601,2404291,5537464,1,,"","",,,,
199602,2404586,5537583,1,,"","",,,,
199602,1000650,5537584,1,,"","",,,,
199602,2404587,5537585,1,,"","",,,,
199602,2404587,5537587,1,,"","",,,,
199602,2404587,5537586,1,,"","",,,,
199602,2404587,5537588,1,,"","",,,,
199602,2404437,5537527,1,,"","",,,,
199606,2036644,5550765,1,,"","DIERKS",34.12,-94.02,3407,9401
199604,2037793,5551252,1,,"","REPUBLIC",37.12,-93.48,3707,9329
199601,1009772,5551537,1,,"","",,,,
199606,2038449,5550913,2,1,"NW","RENAN",36.97,-79.2,3658,7912
